zip_code,latitude,longitude,city,state,county
78417,27.717.017,-97.445.407,Corpus Christi,TX,Nueces
78418,2.770.944,-9.726.289,Corpus Christi,TX,Nueces
78419,27.723.611,-97.380.884,Corpus Christi,TX,Nueces
78426,27.777,-97.463.213,Corpus Christi,TX,Nueces
78427,27.777,-97.463.213,Corpus Christi,TX,Nueces
78460,27.889.868,-97.879.743,Corpus Christi,TX,Nueces
78461,27.777,-97.463.213,Corpus Christi,TX,Nueces
78463,27.777,-97.463.213,Corpus Christi,TX,Nueces
78465,27.777,-97.463.213,Corpus Christi,TX,Nueces
78466,27.777,-97.463.213,Corpus Christi,TX,Nueces
78467,27.777,-97.463.213,Corpus Christi,TX,Nueces
78468,27.777,-97.463.213,Corpus Christi,TX,Nueces
78469,27.777,-97.463.213,Corpus Christi,TX,Nueces
78470,27.777,-97.463.213,Corpus Christi,TX,Nueces
78471,27.777,-97.463.213,Corpus Christi,TX,Nueces
78472,27.740.225,-97.579.207,Corpus Christi,TX,Nueces
78473,27.777,-97.463.213,Corpus Christi,TX,Nueces
78474,27.777,-97.463.213,Corpus Christi,TX,Nueces
78475,27.777,-97.463.213,Corpus Christi,TX,Nueces
78476,27.777,-97.463.213,Corpus Christi,TX,Nueces
78477,27.777,-97.463.213,Corpus Christi,TX,Nueces
78478,27.777,-97.463.213,Corpus Christi,TX,Nueces
78480,27.777,-97.463.213,Corpus Christi,TX,Nueces
89003,36.819.857,-116.609.372,Beatty,NV,Nye
89020,36.539.018,-116.549.634,Amargosa Valley,NV,Nye
89022,38.702.281,-116.310.045,Manhattan,NV,Nye
89023,37.583.805,-116.598.559,Mercury,NV,Nye
89041,36.655.797,-116.004.795,Pahrump,NV,Nye
89045,37.583.805,-116.598.559,Round Mountain,NV,Nye
89048,36.242.371,-116.160.572,Pahrump,NV,Nye
89049,38.262.575,-116.624.808,Tonopah,NV,Nye
89060,,,Pahrump,NV,Nye
89061,,,Pahrump,NV,Nye
89409,38.863.664,-117.928.173,Gabbs,NV,Nye
48007,42.606.088,-83.297.593,Troy,MI,Oakland
48009,42.534.834,-8.322.416,Birmingham,MI,Oakland
48012,42.604.425,-83.292.382,Birmingham,MI,Oakland
48017,42.536.785,-83.146.427,Clawson,MI,Oakland
48025,42.520.184,-83.264.031,Franklin,MI,Oakland
48030,42.496.485,-83.098.474,Hazel Park,MI,Oakland
48034,42.478.495,-83.279.164,Southfield,MI,Oakland
48037,42.567.543,-83.149.978,Southfield,MI,Oakland
48067,42.492.485,-83.145.375,Royal Oak,MI,Oakland
48068,42.660.091,-833.863,Royal Oak,MI,Oakland
48069,42.471.385,-83.144.026,Pleasant Ridge,MI,Oakland
48070,42.481.786,-83.166.376,Huntington Woods,MI,Oakland
48071,42.505.292,-83.136.126,Madison Heights,MI,Oakland
48072,42.499.235,-83.181.077,Berkley,MI,Oakland
48073,425.216,-83.163.477,Royal Oak,MI,Oakland
48075,42.462.215,-83.230.578,Southfield,MI,Oakland
48076,42.498.117,-83.205.798,Southfield,MI,Oakland
48083,42.555.985,-83.119.206,Troy,MI,Oakland
48084,42.554.751,-8.317.688,Troy,MI,Oakland
48085,,,Troy,MI,Oakland
48086,42.660.091,-833.863,Southfield,MI,Oakland
48098,42.599.883,-8.314.908,Troy,MI,Oakland
48099,42.587.643,-83.173.666,Troy,MI,Oakland
48165,42.498.145,-83.608.727,New Hudson,MI,Oakland
48178,42.474.564,-83.612.188,South Lyon,MI,Oakland
48220,42.460.586,-83.140.675,Ferndale,MI,Oakland
48237,42.466.585,-83.178.177,Oak Park,MI,Oakland
48301,42.544.534,-83.279.231,Bloomfield Hills,MI,Oakland
48302,42.584.789,-83.282.116,Bloomfield Hills,MI,Oakland
48303,42.660.091,-833.863,Bloomfield Hills,MI,Oakland
48304,42.587.034,-83.235.931,Bloomfield Hills,MI,Oakland
48306,42.726.216,-83.156.629,Rochester,MI,Oakland
48307,42.659.283,-83.122.482,Rochester,MI,Oakland
48308,42.638.533,-83.131.426,Rochester,MI,Oakland
48309,42.662.644,-83.183.666,Rochester,MI,Oakland
48320,42.611.409,-83.335.629,Keego Harbor,MI,Oakland
48321,42.660.091,-833.863,Auburn Hills,MI,Oakland
48322,42.542.715,-83.379.535,West Bloomfield,MI,Oakland
48323,42.568.292,-83.380.535,West Bloomfield,MI,Oakland
48324,42.596.093,-83.381.886,West Bloomfield,MI,Oakland
48325,42.660.091,-833.863,West Bloomfield,MI,Oakland
48326,42.673.931,-83.295.052,Auburn Hills,MI,Oakland
48327,42.644.824,-83.406.111,Waterford,MI,Oakland
48328,42.647.831,-83.355.433,Waterford,MI,Oakland
48329,4.268.258,-83.386.338,Waterford,MI,Oakland
48330,42.675.435,-83.363.697,Drayton Plains,MI,Oakland
48331,42.505.138,-83.407.233,Farmington,MI,Oakland
48332,42.660.091,-833.863,Farmington,MI,Oakland
48333,42.660.091,-833.863,Farmington,MI,Oakland
48334,42.506.468,-83.348.394,Farmington,MI,Oakland
48335,42.461.669,-83.405.333,Farmington,MI,Oakland
48336,42.465.635,-83.363.784,Farmington,MI,Oakland
48340,42.670.272,-83.289.036,Pontiac,MI,Oakland
48341,42.633.716,-83.291.471,Pontiac,MI,Oakland
48342,42.694.224,-83.288.516,Pontiac,MI,Oakland
48343,42.660.091,-833.863,Pontiac,MI,Oakland
48346,42.723.851,-83.423.242,Clarkston,MI,Oakland
48347,42.660.091,-833.863,Clarkston,MI,Oakland
48348,42.760.507,-83.403.984,Clarkston,MI,Oakland
48350,42.749.639,-83.535.805,Davisburg,MI,Oakland
48356,42.701.111,-83.422.549,Highland,MI,Oakland
48357,42.654.444,-83.561.306,Highland,MI,Oakland
48359,42.723.081,-83.276.903,Lake Orion,MI,Oakland
48360,4.274.288,-83.272.037,Lake Orion,MI,Oakland
48361,42.660.091,-833.863,Lake Orion,MI,Oakland
48362,42.776.329,-83.274.778,Lake Orion,MI,Oakland
48363,42.766.093,-83.157.643,Oakland,MI,Oakland
48366,42.803.277,-8.318.412,Lakeville,MI,Oakland
48367,42.843.653,-83.140.608,Leonard,MI,Oakland
48370,42.840.328,-83.200.206,Oxford,MI,Oakland
48371,42.772.209,-83.339.754,Oxford,MI,Oakland
48374,42.468.959,-83.522.221,Novi,MI,Oakland
48375,42.463.569,-8.346.663,Novi,MI,Oakland
48376,42.470.984,-83.474.785,Novi,MI,Oakland
48377,4.249.917,-83.477.335,Novi,MI,Oakland
48380,42.593.161,-83.645.451,Milford,MI,Oakland
48381,42.554.322,-83.579.098,Milford,MI,Oakland
48382,42.583.382,-83.500.878,Commerce Township,MI,Oakland
48383,42.657.698,-83.534.444,White Lake,MI,Oakland
48386,42.657.843,-83.478.714,White Lake,MI,Oakland
48387,427.253,-83.311.605,Union Lake,MI,Oakland
48390,42.558.183,-8.347.726,Walled Lake,MI,Oakland
48391,42.660.091,-833.863,Walled Lake,MI,Oakland
48393,42.520.533,-83.549.145,Wixom,MI,Oakland
48398,42.660.091,-833.863,Clawson,MI,Oakland
48442,42.775.922,-83.579.384,Holly,MI,Oakland
48462,42.835.019,-8.342.298,Ortonville,MI,Oakland
38232,3.635.288,-89.333.345,Hornbeak,TN,Obion
38240,36.271.215,-89.292.228,Obion,TN,Obion
38253,36.310.755,-89.073.128,Rives,TN,Obion
38254,36.379.051,-89.353.821,Samburg,TN,Obion
38257,36.381.482,-8.908.396,South Fulton,TN,Obion
38260,36.358.606,-89.210.108,Troy,TN,Obion
38261,36.354.638,-89.122.231,Union City,TN,Obion
38271,36.458.295,-89.233.227,Woodland Mills,TN,Obion
38281,36.354.384,-89.149.881,Union City,TN,Obion
51009,429.552,-95.570.082,Calumet,IA,Obrien
51046,42.982.521,-9.569.489,Paullina,IA,Obrien
51058,42.997.133,-95.486.296,Sutherland,IA,Obrien
51201,43.170.886,-95.792.885,Sheldon,IA,Obrien
51231,43.098.882,-95.743.011,Archer,IA,Obrien
51245,43.083.854,-95.625.042,Primghar,IA,Obrien
51248,43.172.865,-95.643.967,Sanborn,IA,Obrien
51346,43.154.712,-95.505.959,Hartley,IA,Obrien
8005,39.753.858,-74.293.989,Barnegat,NJ,Ocean
8006,39.751.214,-74.114.631,Barnegat Light,NJ,Ocean
8008,39.641.062,-74.192.228,Beach Haven,NJ,Ocean
8050,39.702.978,-74.257.677,Manahawkin,NJ,Ocean
8087,39.671.687,-74.288.092,Tuckerton,NJ,Ocean
8092,39.656.391,-74.295.555,West Creek,NJ,Ocean
8527,40.105.164,-74.352.814,Jackson,NJ,Ocean
8533,4.008.294,-74.498.741,New Egypt,NJ,Ocean
8701,3.994.517,-74.149.784,Lakewood,NJ,Ocean
8721,39.966.604,-74.300.023,Bayville,NJ,Ocean
8722,39.927.521,-74.198.585,Beachwood,NJ,Ocean
8723,39.940.021,-74.122.989,Brick,NJ,Ocean
8724,39.938.047,-7.417.109,Brick,NJ,Ocean
8731,39.876.031,-74.230.522,Forked River,NJ,Ocean
8732,39.983.267,-74.128.482,Island Heights,NJ,Ocean
8733,39.992.317,-7.428.224,Lakehurst,NJ,Ocean
8734,39.863.489,-74.168.217,Lanoka Harbor,NJ,Ocean
8735,39.980.917,-7.407.203,Lavallette,NJ,Ocean
8738,40.029.916,-7.405.688,Mantoloking,NJ,Ocean
8739,40.000.759,-7.424.928,Normandy Beach,NJ,Ocean
8740,39.926.628,-74.133.332,Ocean Gate,NJ,Ocean
8741,40.003.246,-74.109.626,Pine Beach,NJ,Ocean
8742,39.954.807,-74.157.056,Point Pleasant Beach,NJ,Ocean
8751,39.945.991,-74.181.649,Seaside Heights,NJ,Ocean
8752,39.805.832,-74.145.694,Seaside Park,NJ,Ocean
8753,39.958.851,-74.215.336,Toms River,NJ,Ocean
8754,40.000.759,-7.424.928,Toms River,NJ,Ocean
8755,40.000.696,-74.256.821,Toms River,NJ,Ocean
8756,39.787.966,-74.191.058,Toms River,NJ,Ocean
8757,39.943.064,-74.264.068,Toms River,NJ,Ocean
8758,39.787.943,-74.246.662,Waretown,NJ,Ocean
8759,39.945.798,-7.429.782,Manchester Township,NJ,Ocean
49420,43.700.968,-86.334.122,Hart,MI,Oceana
49421,43.574.326,-86.223.175,Hesperia,MI,Oceana
49436,43.681.533,-86.468.975,Mears,MI,Oceana
49446,43.536.651,-86.322.856,New Era,MI,Oceana
49449,43.728.586,-86.291.994,Pentwater,MI,Oceana
49452,43.626.346,-86.233.687,Rothbury,MI,Oceana
49455,43.638.343,-86.349.283,Shelby,MI,Oceana
49459,43.721.873,-86.141.107,Walkerville,MI,Oceana
79033,36.391.123,-100.761.225,Farnsworth,TX,Ochiltree
79070,36.408.493,-100.687.227,Perryton,TX,Ochiltree
79093,36.278.199,-100.815.862,Waka,TX,Ochiltree
29643,34.542.683,-83.029.707,Fair Play,SC,Oconee
29658,34.763.442,-83.277.599,Long Creek,SC,Oconee
29664,3.485.656,-83.191.276,Mountain Rest,SC,Oconee
29665,34.724.743,-82.910.578,Newry,SC,Oconee
29672,34.773.984,-82.945.651,Seneca,SC,Oconee
29675,34.764.076,-83.088.332,Richland,SC,Oconee
29676,34.866.881,-8.297.658,Salem,SC,Oconee
29678,34.715.679,-82.963.909,Seneca,SC,Oconee
29679,34.607.898,-82.939.668,Seneca,SC,Oconee
29686,34.897.008,-83.037.482,Tamassee,SC,Oconee
29691,34.845.676,-83.067.197,Walhalla,SC,Oconee
29693,34.696.493,-83.153.509,Westminster,SC,Oconee
29696,34.703.943,-83.035.205,West Union,SC,Oconee
30621,33.805.718,-8.348.171,Bishop,GA,Oconee
30622,33.901.988,-83.518.452,Bogart,GA,Oconee
