Zipcode,State,Size,Cost,Date,Latitude,Longitude,Solar Radiation - Annual Average (kWh/m2/day),County,INCITS
55119,MN,3.15,26356.0,07/14/2010,44.94,-93.10,3;99,Mower,38071
55720,MN,3.15,24450.0,7/10/2008,43.67,-92.97,4;03,Blue Earth,27017
55033,MN,3.15,36345.0,09/22/2010,44.20,-93.81,4;10,Hennepin,31043
55328,MN,3.2,,06/18/2008,44.97,-93.51,4;10,Ramsey,29229
55806,MN,3.2,,01/16/2008,44.94,-93.10,3;99,Mower,0
55406,MN,3.2,,03/24/2009,43.67,-92.97,4;03,Blue Earth,27053
55106,MN,3.2,,6/12/2009,44.20,-93.81,3;99,Mower,38071
55806,MN,3.2,18406.0,12/4/2007,43.67,-92.97,4;02,Washington,0
55328,MN,3.2,31350,08/30/2007,45.20,-92.78,4;01,Dakota,29229
55056,MN,3.22,,06/29/2011,44.74,-93.07,4;08,Ramsey,27025
55001,MN,3.22,19981.0,10/25/2010,44.94,-93.10,4;10,Ramsey,55131
55001,MN,3.22,19981.0,10/25/2010,44.94,-93.10,4;10,Ramsey,55131
55104,MN,3.24,34995.0,12/10/2010,44.94,-93.10,4;14,Hennepin,38071
55960,MN,3.3,41509,02/19/2009,44.96,-93.26,4;03,Blue Earth,27109
55963,MN,3.33,,8/6/2007,44.20,-93.81,4;09,Hennepin,27049
56087,MN,3.36,,10/6/2009,44.96,-93.26,4;11,Hennepin,55009
56283,MN,3.36,,01/28/2010,44.96,-93.26,4;09,Hennepin,27127
55408,MN,3.36,,11/20/2009,44.96,-93.26,4;11,Hennepin,27053
56087,MN,3.36,30240.0,08/18/2009,44.96,-93.26,4;10,Dakota,55009
56283,MN,3.36,28560.0,12/1/2009,44.94,-93.10,4;03,Blue Earth,27127
55408,MN,3.36,26551.0,10/6/2009,44.20,-93.81,4;10,Dakota,27053
56601,MN,3.36,28436.0,08/19/2010,44.94,-93.10,4;04,Mille Lacs,27007
55042,MN,3.36,23090.0,1/10/2003,46.06,-93.66,4;09,Hennepin,55131
56442,MN,3.38,,09/18/2008,44.96,-93.26,4;08,Dakota,27035
56442,MN,3.38,35712.0,06/30/2008,44.94,-93.10,4;08,Wadena,27035
55987,MN,3.42,21537.08,01/23/2006,46.62,-95.08,3;99,Washington,27169
56470,MN,3.44,34471.0,05/24/2010,45.05,-92.82,4;08,Wadena,27057
56619,MN,3.44,30182.0,07/15/2010,46.62,-95.08,4;09,Carlton,0
55449,MN,3.44,,3/10/2010,46.72,-92.49,4;03,Blue Earth,27003
56470,MN,3.44,,07/19/2010,44.20,-93.81,4;09,Saint Louis,27057
56601,MN,3.44,28436.0,08/19/2010,46.78,-92.11,0,0,27007
55902,MN,3.45,22545.0,8/10/2010,0,0,4;11,Saint Louis,27109
56470,MN,3.52,29928.0,6/6/2011,46.78,-92.11,0,0,27057
55803,MN,3.58,27805.0,01/15/2010,0,0,4;09,Carlton,0
55803,MN,3.58,,3/2/2010,46.72,-92.49,4;05,Morrison,0
55960,MN,3.58,,03/30/2010,45.83,-94.28,4;09,Ramsey,27109
55120,MN,3.6,23933.0,12/30/2010,44.94,-93.10,4;09,Carlton,31043
55744,MN,3.6,,01/16/2008,46.72,-92.49,3;97,Dakota,27061
55718,MN,3.6,,05/23/2008,44.73,-92.85,4;12,Wright,27017
55345,MN,3.6,,12/12/2008,45.04,-93.78,3;97,Saint Louis,27053
56041,MN,3.6,,12/18/2009,46.78,-92.11,0,0,55009
55744,MN,3.6,33705.85,11/7/2007,0,0,4;09,Hennepin,27061
56041,MN,3.6,31000.0,11/5/2009,44.96,-93.26,4;10,Ramsey,55009
55804,MN,3.6,26719.44,04/29/2008,44.94,-93.10,3;97,Saint Louis,0
55418,MN,3.6,26469.0,10/22/2010,46.78,-92.11,0,0,27053
56379,MN,3.63,37660.0,8/9/2005,0,0,4;12,Wright,53005
56283,MN,3.68,33660.0,03/16/2010,45.04,-93.78,4;03,Chisago,27127
56283,MN,3.68,,04/22/2010,45.51,-92.97,3;99,Washington,27127
55985,MN,3.68,33120.0,07/16/2010,44.90,-92.81,3;99,Washington,55027
56288,MN,3.68,36800.0,06/30/2010,44.90,-92.81,4;09,Ramsey,27067
55033,MN,3.68,43381.0,09/13/2010,44.94,-93.10,3;92,Olmsted,31043
55406,MN,3.68,24377.0,09/15/2010,44.16,-92.54,3;94,Goodhue,27053
56255,MN,3.68,36800.0,8/9/2010,44.21,-92.64,4;17,Brown,27127
55118,MN,3.68,43381.0,09/13/2010,44.23,-94.97,4;17,Redwood,31043
55416,MN,3.68,29850.0,10/28/2010,44.54,-95.11,4;14,Hennepin,27053
55757,MN,3.69,31700.0,06/20/2010,44.96,-93.26,4;17,Brown,27017
55744,MN,3.69,,9/11/2008,44.23,-94.97,4;17,Redwood,27061
55744,MN,3.69,,10/28/2009,44.54,-95.11,4;14,Hennepin,27061
55746,MN,3.69,,12/21/2009,44.96,-93.26,4;06,Beltrami,0
55756,MN,3.69,,07/29/2010,47.48,-94.87,4;02,Washington,27115
55707,MN,3.69,,9/8/2008,44.99,-92.90,4;07,Crow Wing,27017
55604,MN,3.69,34905.0,11/20/2009,46.68,-94.09,4;07,Crow Wing,27031
55744,MN,3.69,35778.0,09/21/2009,46.68,-94.09,3;93,Winona,27061
55746,MN,3.69,36828.0,11/30/2009,44.04,-91.65,4;11,Hubbard,0
55736,MN,3.7,42243.0,03/15/2010,46.91,-95.06,0,0,0
55736,MN,3.7,,04/19/2010,47.48,-94.87,4;10,Anoka,0
55343,MN,3.76,30340.0,05/15/2010,0,0,4;11,Hubbard,27053
55410,MN,3.76,31385.0,9/10/2010,44.96,-93.26,4;06,Beltrami,27053
55405,MN,3.76,30972.0,09/20/2010,46.91,-95.06,3;90,Olmsted,27053
55417,MN,3.8,,07/19/2010,47.48,-94.87,4;11,Hubbard,27053
55424,MN,3.8,33146.0,01/17/2007,44.01,-92.47,4;11,Saint Louis,27053
55803,MN,3.8,26118.21,08/30/2006,46.91,-95.06,0,0,0
56685,MN,3.87,47000.0,06/15/2011,46.78,-92.11,4;11,Saint Louis,27007
55082,MN,3.87,57150.0,9/2/2010,0,0,0,0,55131
