Zipcode,State,Size,Cost,Date,Latitude,Longitude,Solar Radiation - Annual Average (kWh/m2/day),County,INCITS,Cost/size
47408,IN,5,,06/21/2013,39.16,-86.52,3;96,Johnson,55081,0
47401,IN,5,,06/21/2013,39.51,-86.16,3;71,Lake,55081,0
47448,IN,5,,06/21/2013,41.47,-87.32,4;17,Posey,55009,0
47203,IN,5,,06/21/2013,38.07,-87.77,4;01,Monroe,18005,0
46563,IN,5,,04/23/2013,39.16,-86.52,4;02,Monroe,54051,0
47201,IN,5,5000,10/15/2012,39.16,-86.52,4;02,Monroe,18005,1000
46383,IN,5,13000,01/15/2013,39.16,-86.52,4,Monroe,18127,2600
46747,IN,5,,07/16/2010,39.16,-86.52,4;02,Monroe,36101,0
46526,IN,5,,08/20/2009,39.16,-86.52,4;03,Brown,18039,0
46205,IN,5,,10-6-2009,39.20,-86.23,3;95,Bartholomew,54049,0
47401,IN,5,12000,10-8-2012,39.21,-85.91,3;62,Marshall,55081,2400
46507,IN,5,30000,1-1-2012,41.34,-86.31,4,Bartholomew,18039,6000
47401,IN,5,,08/21/2013,39.21,-85.91,3;65,Porter,55081,0
46278,IN,5,,06/21/2013,41.47,-87.05,3;59,Steuben,54049,0
46902,IN,5,36760,05/30/2008,41.53,-85.08,3;57,Elkhart,48227,7352
46805,IN,5,30612;78,04/28/2008,41.57,-85.83,3;88,Marion,39003,6122;556
46747,IN,5;04,25000,6-4-2010,39.77,-86.14,4;02,Monroe,36101,4960;31746
47374,IN,5;17,,05/14/2012,39.16,-86.52,3;55,Elkhart,54099,0
46996,IN,5;17,,3-3-2011,41.72,-85.81,4;02,Monroe,51155,0
47240,IN,5;2,,7-2-2014,39.16,-86.52,3;87,Marion,47039,0
47638,IN,5;2,29995,01/29/2013,39.77,-86.14,3;73,Howard,18129,5768;269231
47403,IN,5;2,,01/22/2013,40.47,-86.13,3;6,Allen,55081,0
47408,IN,5;2,,08/31/2012,41.07,-85.13,3;59,Steuben,55081,0
46526,IN,5;25,,5-12-2010,41.53,-85.08,3;78,Wayne,18039,0
46544,IN,5;28,27000,07/13/2010,39.82,-84.88,3;66,Pulaski,0,5113;636364
46383,IN,5.355,,10-10-2011,41.05,-86.60,3;93,Decatur,18127,0
47933,IN,5;39,,3-3-2011,39.34,-85.48,4;17,Posey,51121,0
47408,IN,5;4,,06/21/2011,38.07,-87.77,4;02,Monroe,55081,0
47408,IN,5;4,,07/13/2011,39.16,-86.52,4,Monroe,55081,0
47638,IN,5;46,,12/14/2012,39.16,-86.52,3;57,Elkhart,18129,0
46567,IN,5;46,27300,08/25/2009,41.57,-85.83,3;59,St Joseph,18085,5000
