Zipcode,State,Size (kW DC),Cost,Date Installed
87110,NM,2.3,18872.5,12/1/2009
87402,NM,2.3,13716.0,11/11/2009
87505,NM,2.3,20951.42,11/5/2009
87043,NM,2.3,15288.0,4/4/2012
87508,NM,2.3,13564.0,03/13/2012
88007,NM,2.3,12606.0,04/26/2012
87102,NM,2.3,11741.77,03/25/2012
87144,NM,2.3,10700.0,02/23/2012
87008,NM,2.3,14292.0,02/24/2012
87004,NM,2.3,13717.25,07/17/2012
87110,NM,2.31,13321.24,03/27/2012
87144,NM,2.34,34639.8,05/20/2008
88061,NM,2.34,19863.73,12/21/2009
87114,NM,2.35,9769.25,08/20/2013
87508,NM,2.35,27390.0,09/15/2012
87508,NM,2.35,12167.0,11/20/2012
87107,NM,2.35,14848.83,7/4/2012
87048,NM,2.35,14712.0,5/10/2012
87122,NM,2.35,12254.85,4/10/2012
88001,NM,2.365,22299.29,11/15/2010
88011,NM,2.365,23154.0,12/9/2010
88011,NM,2.365,22299.29,11/15/2010
88012,NM,2.365,18434.0,03/24/2010
87507,NM,2.4,17390.0,07/31/2013
88011,NM,2.4,10000.0,03/25/2013
88011,NM,2.4,12678.0,06/25/2012
87540,NM,2.4,17482.0,12/21/2012
87123,NM,2.4,5492.12,12/20/2012
88011,NM,2.4,10700.0,11/6/2012
88011,NM,2.4,8886.0,10/30/2013
88007,NM,2.4,10050.0,2/11/2013
88007,NM,2.4,8160.0,11/21/2013
87571,NM,2.4,24900,02/22/2008
87110,NM,2.4,21980.69,1/12/2009
87004,NM,2.4,27541,2/9/2009
87114,NM,2.4,19200.02,11/17/2010
88316,NM,2.4,23721.0,02/22/2010
87110,NM,2.4,11252.0,12/5/2012
88001,NM,2.4,8800.0,08/17/2012
87106,NM,2.4,9797.52,11/2/2012
87110,NM,2.4,12245.76,10/17/2012
87105,NM,2.4,11252.0,10/19/2012
88044,NM,2.4,11444.0,07/27/2012
88011,NM,2.4,12100.0,06/15/2012
87111,NM,2.4,17395.68,4/3/2012
88001,NM,2.4,12664.0,8/6/2012
88011,NM,2.4,15285.0,5/10/2012
88012,NM,2.4,11570.0,8/1/2012
88011,NM,2.4,12079.0,01/18/2012
88061,NM,2.4,19430.0,03/15/2012
87505,NM,2.4,13642.13,02/20/2012
88005,NM,2.4,12079.0,01/13/2012
88011,NM,2.44,13398.0,12/17/2012
87110,NM,2.45,14313.55,12/20/2010
87506,NM,2.45,15137.86,12/10/2010
87112,NM,2.45,14109.05,02/28/2010
87109,NM,2.45,9785.0,12/19/2012
87106,NM,2.45,7615.15,09/13/2013
87107,NM,2.45,19255,2/9/2009
87701,NM,2.45,15119.0,10/30/2010
88011,NM,2.45,14300.0,08/24/2010
88012,NM,2.45,14097.0,6/8/2010
87106,NM,2.45,30728.39,07/31/2012
88012,NM,2.45,8752.0,08/20/2012
87114,NM,2.46,29800,09/20/2007
87114,NM,2.46,8750,08/20/2008
87505,NM,2.46,24411,01/28/2008
87108,NM,2.46,22965.0,11/20/2009
87015,NM,2.46,18937.0,10/6/2009
87105,NM,2.464,14032.8,12/17/2012
87031,NM,2.464,13362.8,12/14/2012
87544,NM,2.475,12622.0,08/14/2013
87124,NM,2.475,14545.71,09/13/2010
88011,NM,2.475,16252.0,8/12/2010
87110,NM,2.475,17487.5,11/2/2010
87107,NM,2.475,14537.14,12/21/2009
88011,NM,2.5,7500.0,10/25/2013
87505,NM,2.5,15800.0,02/21/2013
88011,NM,2.5,15239.6,12/20/2007
87506,NM,2.5,14377.0,6/6/2012
87031,NM,2.52,12806.0,4/11/2013
88354,NM,2.52,20785.58,9/1/2010
87505,NM,2.52,27192.12,2/6/2008
87501,NM,2.52,22000,12/12/2007
87801,NM,2.52,24335.9,07/15/2008
87004,NM,2.52,18822.0,12/1/2010
87002,NM,2.52,18822.0,11/30/2010
87124,NM,2.52,21216.0,09/20/2010
87059,NM,2.52,18144.0,09/15/2010
87124,NM,2.52,19205.0,9/7/2010
87507,NM,2.52,23366.0,08/24/2010
87108,NM,2.52,14161.0,10/16/2012
87123,NM,2.52,16916.46,08/21/2012
87501,NM,2.52,14954.73,06/28/2012
87108,NM,2.52,15123.29,3/2/2012
88005,NM,2.52,15835.0,03/20/2012
87108,NM,2.52,15916.0,2/8/2012
87110,NM,2.52,15753.29,2/6/2012
87110,NM,2.52,16722.15,02/17/2012
88005,NM,2.53,19600.0,04/16/2010
88005,NM,2.53,19638.33,05/25/2012
87124,NM,2.53,12787.0,8/1/2012
87505,NM,2.55,12000.0,08/20/2013
87505,NM,2.55,12000.0,08/20/2013
87124,NM,2.55,18746.34,10/8/2013
87825,NM,2.55,10445.0,08/29/2013
87043,NM,2.55,12486.65,05/22/2013
88011,NM,2.55,11222.0,4/9/2013
88012,NM,2.55,10940.0,3/7/2013
88007,NM,2.55,11010.0,02/20/2013
87110,NM,2.55,12898.73,2/6/2013
87059,NM,2.55,11224.65,11/30/2012
87505,NM,2.58,21129.0,11/19/2010
87059,NM,2.58,14657.0,11/24/2010
87107,NM,2.58,19020.0,04/23/2010
87507,NM,2.58,21410.0,08/17/2009
87532,NM,2.58,28788,09/30/2008
87043,NM,2.58,23321,08/22/2008
88011,NM,2.58,23243,10/16/2008
88005,NM,2.58,23629,12/22/2008
88011,NM,2.58,19020.0,12/1/2010
87502,NM,2.58,21129.0,11/19/2010
87043,NM,2.58,19334.0,10/7/2010
87106,NM,2.58,14625.75,09/27/2010
88007,NM,2.58,18896.0,12/4/2009
87107,NM,2.58,21753.0,11/30/2009
87507,NM,2.58,20638.76,10/23/2009
87505,NM,2.58,13094.0,11/9/2012
87144,NM,2.58,21064.2,05/16/2012
87106,NM,2.58,16330.0,02/17/2012
87505,NM,2.59,22660.5,2/10/2009
88312,NM,2.592,17450.0,02/20/2012
88061,NM,2.592,17450.0,02/20/2012
88001,NM,2.6,9720.0,09/19/2013
88007,NM,2.6,10100.0,5/8/2013
88011,NM,2.6,10470.0,5/6/2013
87144,NM,2.6,27162.79,06/18/2008
87002,NM,2.6,7209.27,3/6/2009
87002,NM,2.61,14355.0,07/30/2013
87047,NM,2.616,13770.6,12/13/2013
87505,NM,2.616,17044.0,10/7/2013
87701,NM,2.616,14051.6,11/25/2013
87513,NM,2.616,15316.98,10/21/2013
87106,NM,2.616,14051.6,11/22/2013
87506,NM,2.616,14182.0,10/17/2013
87508,NM,2.616,14786.0,08/15/2013
87047,NM,2.616,13266.6,09/17/2013
87571,NM,2.616,13478.4,6/6/2013
87594,NM,2.616,17150.0,05/15/2013
87544,NM,2.616,15448.0,01/31/2013
88012,NM,2.616,14250.0,6/10/2013
87544,NM,2.616,15953.0,12/19/2013
87501,NM,2.616,25347.48,12/20/2013
87111,NM,2.616,28760.15,12/17/2012
87111,NM,2.616,15565.15,12/4/2012
88001,NM,2.616,16404.0,09/24/2012
87122,NM,2.63,40780.26,02/19/2008
88011,NM,2.64,10850.0,03/25/2013
87107,NM,2.64,26135.68,5/7/2013
88311,NM,2.64,16621.0,12/17/2010
87122,NM,2.64,14384.71,08/13/2010
88012,NM,2.64,15696.4,4/7/2010
88011,NM,2.64,16980.0,3/4/2010
87031,NM,2.64,16500.0,12/17/2009
88021,NM,2.64,18800.0,09/30/2009
88325,NM,2.64,16956.5,12/21/2010
88038,NM,2.64,19826.88,09/30/2010
88011,NM,2.64,14354.0,9/3/2010
87111,NM,2.64,16480.3,05/20/2010
87107,NM,2.64,19514.61,5/4/2010
87106,NM,2.64,18580.0,04/21/2010
87048,NM,2.64,18765.0,03/16/2010
88007,NM,2.64,16600.0,01/27/2010
87048,NM,2.64,16250.0,12/31/2009
87106,NM,2.64,15618.0,11/4/2009
88011,NM,2.64,19689.24,10/16/2009
87109,NM,2.64,15001.93,11/2/2012
88062,NM,2.64,11895.91,07/17/2012
88011,NM,2.64,23288.47,06/22/2012
88007,NM,2.64,12540.0,01/25/2012
87125,NM,2.665,22884.15,12/22/2009
88061,NM,2.68,25779.0,08/21/2009
87104,NM,2.688,16321.83,11/3/2009
87104,NM,2.688,17800.0,09/16/2010
88011,NM,2.688,16252.0,8/12/2010
87109,NM,2.695,10815.0,12/19/2012
87110,NM,2.695,11586.32,8/1/2013
87059,NM,2.7,43355.2,12/8/2010
87043,NM,2.7,16767.0,10/1/2010
87106,NM,2.7,15000.0,08/17/2010
87043,NM,2.7,12895.0,09/13/2010
87557,NM,2.7,17737.23,02/20/2009
88311,NM,2.7,16621.0,12/17/2010
87048,NM,2.7,17280.0,11/12/2010
87104,NM,2.7,12889.5,10/6/2010
87043,NM,2.7,17328.0,08/21/2010
87048,NM,2.7,19654.94,08/19/2010
87144,NM,2.7,16200.0,07/23/2010
87508,NM,2.7,15022.0,06/24/2010
87124,NM,2.7,21025.0,06/15/2010
87043,NM,2.7,17090.0,05/21/2010
88012,NM,2.7,14958.0,03/18/2010
88046,NM,2.72,22000,5/1/2007
88005,NM,2.724,16528.0,10/17/2013
87501,NM,2.73,21139.5,5/8/2012
87109,NM,2.73,22385.0,09/21/2010
87506,NM,2.75,10528.5,11/12/2013
87120,NM,2.75,12375.0,3/5/2013
87043,NM,2.75,25651.25,02/13/2008
87059,NM,2.76,13496.4,12/23/2010
87508,NM,2.76,35050.0,5/4/2010
88012,NM,2.76,16180.0,12/29/2010
87111,NM,2.76,16092.75,10/8/2010
88005,NM,2.76,16791.0,11/2/2010
87501,NM,2.76,22717.0,10/15/2010
87122,NM,2.76,15390.0,12/9/2010
87122,NM,2.76,15930.0,9/7/2010
87015,NM,2.76,18630.0,09/30/2010
87107,NM,2.76,25199.83,02/17/2009
87111,NM,2.76,17940.0,12/31/2009
87506,NM,2.76,24031.0,07/31/2009
87505,NM,2.76,40816.0,05/28/2009
87114,NM,2.76,17920.0,12/4/2009
88310,NM,2.76,15471.48,12/16/2009
87505,NM,2.76,25255.0,04/30/2009
87507,NM,2.76,25876.0,07/31/2009
88005,NM,2.76,22598.0,08/21/2009
87501,NM,2.76,30169.13,02/25/2009
87107,NM,2.76,25655,1/12/2009
87113,NM,2.76,24305.25,12/31/2010
87106,NM,2.76,17920.0,12/28/2010
87015,NM,2.76,19116.0,12/23/2010
87111,NM,2.76,21276.0,12/22/2010
87108,NM,2.76,21705.98,12/21/2010
87109,NM,2.76,13480.0,12/21/2010
88011,NM,2.76,17333.0,12/16/2010
87123,NM,2.76,17112.0,12/14/2010
87105,NM,2.76,21987.72,12/7/2010
87031,NM,2.76,17598.0,12/3/2010
87505,NM,2.76,22717.0,10/15/2010
87043,NM,2.76,16767.0,10/1/2010
88011,NM,2.76,17783.0,10/1/2010
87106,NM,2.76,19440.0,09/21/2010
87107,NM,2.76,15425.0,8/10/2010
87122,NM,2.76,18630.0,07/28/2010
87111,NM,2.76,17940.0,06/17/2010
87508,NM,2.76,15300.0,6/10/2010
87509,NM,2.76,35050.0,5/4/2010
88012,NM,2.76,15895.0,5/3/2010
87505,NM,2.76,32074.31,4/6/2010
87507,NM,2.76,20057.0,03/19/2010
88005,NM,2.76,16108.0,3/10/2010
88011,NM,2.76,21110.0,3/2/2010
87043,NM,2.76,35481.0,11/16/2009
87508,NM,2.76,11250.0,8/1/2012
87564,NM,2.76,18288.8,03/26/2012
87571,NM,2.76,17462.0,6/12/2012
87540,NM,2.76,28526.0,4/5/2012
87505,NM,2.795,26632.0,04/27/2010
87529,NM,2.8,12344.55,04/21/2010
87048,NM,2.8,8686.45,05/21/2009
88061,NM,2.8,19435.0,1/1/2009
87114,NM,2.8,22250.85,12/22/2008
87059,NM,2.8,24000,02/27/2008
87048,NM,2.8,26243.51,2/9/2009
87105,NM,2.8,27437.17,09/30/2009
87111,NM,2.8,26192.04,2/9/2009
88042,NM,2.8,28934,02/23/2009
87701,NM,2.8,25979.6,12/12/2007
87123,NM,2.8,37263.38,01/23/2009
87048,NM,2.8,25753.79,06/19/2008
87122,NM,2.8,27895.13,2/5/2008
88011,NM,2.8,28354.7,12/13/2007
88001,NM,2.8,12332.92,12/10/2010
87059,NM,2.8,16999.59,12/2/2010
87508,NM,2.8,19435.0,11/23/2010
87501,NM,2.8,37367.0,12/17/2009
87123,NM,2.8,19971.14,11/18/2009
87144,NM,2.805,26025.0,1/12/2013
87010,NM,2.805,11407.0,8/12/2013
88011,NM,2.805,11320.0,11/2/2012
87107,NM,2.808,18588.92,04/14/2010
87732,NM,2.82,28800.0,12/17/2013
87506,NM,2.82,7590.5,11/8/2013
87108,NM,2.82,13559.0,07/18/2012
87106,NM,2.82,26328.0,11/8/2012
87505,NM,2.82,11310.43,12/31/2013
87059,NM,2.82,9498.3,10/17/2013
87010,NM,2.82,31857.23,9/3/2010
88318,NM,2.82,16634.0,05/17/2012
87107,NM,2.82,13166.27,10/16/2012
87109,NM,2.82,13695.0,9/5/2012
88021,NM,2.82,13500.0,08/16/2012
87106,NM,2.82,12319.49,8/7/2012
87120,NM,2.82,24204.16,4/11/2012
87508,NM,2.82,14830.0,6/6/2012
87544,NM,2.82,16308.0,05/23/2012
87505,NM,2.82,17330.5,05/29/2012
87105,NM,2.82,15063.66,04/27/2012
87043,NM,2.82,15502.0,04/16/2012
88012,NM,2.85,15520.5,12/12/2012
87110,NM,2.85,9597.75,08/21/2013
87107,NM,2.856,13538.2,5/3/2013
87106,NM,2.856,21720.0,12/22/2010
87108,NM,2.856,21720.0,12/22/2010
87107,NM,2.856,24577.6,12/7/2010
87047,NM,2.856,19577.6,12/6/2010
87047,NM,2.856,24577.6,12/3/2010
87108,NM,2.86,11150.0,08/23/2013
87742,NM,2.86,26017.86,2/5/2008
87111,NM,2.87,23062.6,12/23/2009
87109,NM,2.87,20684.0,11/1/2009
88007,NM,2.88,8629.58,05/28/2013
88012,NM,2.88,11044.0,07/19/2013
88011,NM,2.88,10324.0,09/27/2013
87043,NM,2.88,9998.0,08/21/2013
88061,NM,2.88,18333.0,02/17/2013
87553,NM,2.88,13105.0,2/7/2013
87031,NM,2.88,20726.0,03/26/2013
87106,NM,2.88,13094.0,02/20/2013
87111,NM,2.88,17940.0,06/17/2010
87048,NM,2.88,25500.0,1/6/2009
88007,NM,2.88,13544.0,06/15/2012
88011,NM,2.88,12979.0,5/8/2012
88007,NM,2.88,13100.0,08/20/2012
87123,NM,2.88,13321.0,8/10/2012
87043,NM,2.88,11785.0,12/20/2012
87110,NM,2.88,8839.46,12/21/2012
88062,NM,2.88,19545.33,3/9/2012
87107,NM,2.88,19124.0,6/6/2012
88310,NM,2.88,39713.12,10/29/2012
88007,NM,2.88,13079.0,07/17/2012
88011,NM,2.88,12424.0,10/12/2012
87104,NM,2.88,13628.0,12/28/2012
87401,NM,2.88,28455.0,08/22/2012
87043,NM,2.88,8578.0,11/13/2012
88011,NM,2.88,11896.0,10/10/2012
88012,NM,2.88,10885.0,9/5/2012
87122,NM,2.88,14807.8,10/4/2012
87508,NM,2.88,9860.0,10/25/2013
87105,NM,2.88,24304.99,11/24/2008
87529,NM,2.88,20954.03,01/23/2008
87111,NM,2.88,27590.16,08/22/2008
87111,NM,2.88,17940.0,12/31/2009
87557,NM,2.88,47563.96,10/27/2009
88012,NM,2.88,12475.0,06/15/2012
87107,NM,2.88,8394.0,9/7/2012
88011,NM,2.88,12979.0,04/26/2012
88007,NM,2.88,12850.0,10/23/2012
87122,NM,2.88,16966.8,11/27/2012
88005,NM,2.88,12740.0,11/7/2012
88011,NM,2.88,12979.0,7/3/2012
88012,NM,2.88,13812.0,08/20/2012
88007,NM,2.88,13544.0,06/15/2012
88007,NM,2.88,12979.0,06/13/2012
88007,NM,2.88,12979.0,6/12/2012
87083,NM,2.88,15857.52,05/29/2012
88011,NM,2.88,17005.0,09/24/2012
88011,NM,2.88,12979.0,5/8/2012
88011,NM,2.88,13767.0,09/20/2012
88012,NM,2.88,13079.0,06/22/2012
88011,NM,2.88,13079.0,08/27/2012
88011,NM,2.88,13079.0,07/24/2012
88007,NM,2.88,16990.0,07/17/2012
88005,NM,2.88,14479.0,08/16/2012
88007,NM,2.88,13100.0,08/20/2012
88007,NM,2.88,15452.0,7/11/2012
87701,NM,2.88,16016.02,9/6/2012
88012,NM,2.88,14018.0,04/13/2012
88007,NM,2.88,12979.0,05/16/2012
88011,NM,2.88,12979.0,05/24/2012
87004,NM,2.88,13466.8,06/18/2012
88011,NM,2.88,8740.2,01/17/2012
88007,NM,2.88,15014.0,02/13/2012
87508,NM,2.88,16649.28,02/13/2012
88011,NM,2.88,15729.0,02/16/2012
88012,NM,2.88,14597.0,01/17/2012
87104,NM,2.88,25932.0,1/12/2012
88061,NM,2.9,39720,12/22/2008
87501,NM,2.912,21000.0,5/1/2010
88011,NM,2.912,23571.56,08/13/2009
87111,NM,2.912,17831.55,5/7/2010
88310,NM,2.912,21000.0,12/29/2009
87505,NM,2.912,31360.0,12/17/2009
87144,NM,2.912,21052.47,12/14/2009
87108,NM,2.925,18720.0,12/27/2010
87106,NM,2.925,18296.1,5/10/2010
87504,NM,2.93,26323,3/3/2009
88011,NM,2.94,10079.51,09/16/2013
87109,NM,2.94,11742.0,12/21/2012
87144,NM,2.94,14871.0,12/10/2012
87501,NM,2.94,20518.0,09/28/2012
87801,NM,2.94,22370.22,12/29/2010
87106,NM,2.94,23877.0,09/27/2010
87105,NM,2.94,27493.0,2/10/2010
88312,NM,2.94,25258.37,10/1/2009
87109,NM,2.94,11117.6,07/27/2012
87505,NM,2.94,18049.0,07/20/2012
87108,NM,2.94,14257.2,06/15/2012
87106,NM,2.94,18056.0,08/16/2012
87104,NM,2.94,18644.0,09/14/2012
87105,NM,2.94,19336.0,06/25/2012
87505,NM,2.94,22864.85,8/2/2012
88001,NM,2.943,14985.0,11/7/2013
87108,NM,2.943,19435.0,03/15/2013
88005,NM,2.943,16424.0,01/23/2013
88011,NM,2.943,16375.0,12/21/2012
87104,NM,2.943,12835.16,12/10/2013
88011,NM,2.943,16370.0,10/24/2012
87501,NM,2.96,18600.0,12/30/2010
88011,NM,2.99,19020.0,12/1/2010
87508,NM,2.99,19435.0,11/23/2010
87107,NM,2.99,15000.0,01/31/2012
87031,NM,2.99,29756.02,11/11/2010
87107,NM,2.99,19020.0,04/23/2010
87114,NM,3.0,10829.4,11/27/2013
87059,NM,3.0,10612.42,12/19/2013
87144,NM,3.0,11472.0,9/6/2013
87047,NM,3.0,10450.04,7/1/2013
87531,NM,3.0,13500.0,1/11/2013
88011,NM,3.0,9063.42,3/5/2013
88011,NM,3.0,9000.0,3/5/2013
87111,NM,3,33000,12/19/2008
87043,NM,3,26000,08/20/2008
87043,NM,3,28204,05/20/2008
87122,NM,3,24400,06/16/2008
87114,NM,3,25968,10/23/2008
87043,NM,3,24000,06/17/2008
87111,NM,3,33075,01/20/2009
87114,NM,3,26400,11/24/2008
88341,NM,3,17560,4/11/2007
87043,NM,3,30000,10/16/2008
88061,NM,3,44720,12/10/2008
87830,NM,3,27416.44,12/22/2008
87042,NM,3,30000,02/13/2009
87107,NM,3.0,14805.0,12/3/2012
87507,NM,3.01,29399.0,12/30/2010
88011,NM,3.01,21914.0,09/17/2010
87505,NM,3.01,23278.0,10/29/2009
87505,NM,3.01,34034.38,06/16/2008
87401,NM,3.01,30341.86,3/12/2008
87507,NM,3.01,25789,11/25/2008
87505,NM,3.01,29399.0,12/30/2010
87506,NM,3.01,21360.0,12/24/2010
87111,NM,3.01,22423.5,12/16/2010
87124,NM,3.01,31477.5,11/30/2010
87507,NM,3.01,22683.5,11/16/2010
87108,NM,3.01,29109.52,11/1/2010
88011,NM,3.01,21170.0,08/13/2010
87120,NM,3.01,18495.55,7/9/2010
87056,NM,3.01,7413.46,05/13/2010
87043,NM,3.01,22660.0,3/9/2010
87506,NM,3.01,26333.0,02/26/2010
87505,NM,3.01,33910.0,12/10/2009
88005,NM,3.01,23420.0,11/24/2009
87507,NM,3.01,23278.0,10/29/2009
87122,NM,3.024,59880.0,03/17/2010
87114,NM,3.024,59446.25,9/1/2010
87104,NM,3.04,23944.0,07/22/2009
88310,NM,3.04,28697.03,02/19/2009
88345,NM,3.04,24835.28,02/20/2008
87015,NM,3.05,15655.0,05/13/2013
87701,NM,3.055,15318.0,12/27/2012
88011,NM,3.06,13400.0,11/14/2013
88042,NM,3.06,8481.0,06/14/2013
87506,NM,3.06,15263.0,05/17/2013
87144,NM,3.06,14521.29,03/26/2013
88005,NM,3.06,13340.0,1/3/2013
87106,NM,3.06,14675.82,03/21/2013
87015,NM,3.06,14954.0,03/28/2013
87544,NM,3.06,15147.0,12/30/2012
87124,NM,3.06,13000.0,03/18/2013
87505,NM,3.06,41325.57,01/28/2008
87540,NM,3.06,33546.45,1/8/2008
87104,NM,3.06,8208.83,12/13/2012
87521,NM,3.06,25325.0,05/31/2012
88061,NM,3.08,16659.0,11/1/2013
87106,NM,3.08,25160.0,09/18/2009
87110,NM,3.08,18336.0,12/21/2012
87059,NM,3.08,16726.0,12/30/2012
87122,NM,3.08,25750,2/5/2008
87002,NM,3.08,16000.0,10/5/2010
87106,NM,3.08,18580.4,6/3/2010
88012,NM,3.08,18308.0,02/26/2010
88002,NM,3.08,22400.0,12/21/2009
88011,NM,3.08,22882.51,10/1/2009
88341,NM,3.1,21900,04/17/2006
88341,NM,3.1,21900,4/6/2009
87104,NM,3.1,23500,07/31/2009
88041,NM,3.1,29753.03,01/22/2009
87544,NM,3.12,20920.0,11/22/2013
88001,NM,3.12,13920.0,07/19/2013
88011,NM,3.12,13204.0,08/23/2013
88007,NM,3.12,14500.0,03/28/2013
87106,NM,3.12,12950.0,09/23/2013
87114,NM,3.12,13000.0,01/28/2013
87544,NM,3.12,14500.0,3/8/2013
87106,NM,3.12,15209.62,07/16/2012
88012,NM,3.12,14182.0,12/21/2012
88011,NM,3.12,8300.0,12/31/2012
87108,NM,3.12,19026.0,11/14/2012
88011,NM,3.12,11800.0,12/20/2013
87108,NM,3.12,11097.0,06/27/2013
87017,NM,3.12,32700,03/22/2007
87569,NM,3.12,29807.59,12/18/2009
87144,NM,3.12,14476.0,09/18/2012
88005,NM,3.12,12979.0,06/20/2012
87111,NM,3.12,15270.71,9/7/2012
88005,NM,3.12,14126.0,08/13/2012
88011,NM,3.12,14160.0,06/13/2012
88012,NM,3.12,14994.0,7/10/2012
88011,NM,3.12,16612.0,2/1/2012
87114,NM,3.12,21006.0,2/9/2012
87120,NM,3.135,10702.41,10/25/2013
87112,NM,3.15,15593.0,11/9/2010
87144,NM,3.15,19250.0,06/24/2010
87031,NM,3.15,25410.0,01/20/2010
88011,NM,3.15,27208.0,8/12/2009
88001,NM,3.15,23279.15,1/10/2009
87122,NM,3.15,24517.71,2/12/2009
87110,NM,3.15,27124.49,3/6/2009
88061,NM,3.15,22725.21,01/20/2009
87048,NM,3.15,40558.1,12/14/2012
87043,NM,3.15,26306.3,2/9/2009
87112,NM,3.15,21122.8,2/6/2008
87106,NM,3.15,30604.43,02/24/2009
87122,NM,3.15,26512.49,2/3/2009
87043,NM,3.15,21975.0,12/28/2010
87008,NM,3.15,18900.0,12/15/2010
87505,NM,3.15,15579.0,12/15/2010
87004,NM,3.15,71715.6,12/1/2010
87122,NM,3.15,19250.0,10/27/2010
87107,NM,3.15,20317.5,10/19/2010
87046,NM,3.15,36727.04,07/21/2010
88011,NM,3.15,21225.0,07/20/2010
88030,NM,3.15,25800.0,07/16/2010
88007,NM,3.15,20217.0,7/8/2010
87111,NM,3.15,24937.5,06/18/2010
88203,NM,3.15,24805.0,2/5/2010
87106,NM,3.15,25410.0,12/31/2009
87508,NM,3.15,23835.0,12/31/2009
87059,NM,3.15,22511.26,12/22/2009
87031,NM,3.15,26197.5,12/12/2009
87144,NM,3.15,26550.0,12/11/2009
87112,NM,3.15,28995.5,4/5/2012
87107,NM,3.15,32655.0,3/1/2012
87042,NM,3.185,24880.98,12/28/2012
88023,NM,3.185,14202.0,12/10/2012
87110,NM,3.19,18480.0,09/15/2013
87047,NM,3.2,16390.0,12/11/2013
87114,NM,3.2,14790.0,10/21/2013
87124,NM,3.2,15110.0,11/11/2013
87104,NM,3.2,17810.0,8/6/2013
87068,NM,3.2,32423.66,4/1/2009
88061,NM,3.2,27937.76,01/28/2009
88312,NM,3.2,28274.18,1/3/2008
87505,NM,3.2,28651,2/5/2009
87048,NM,3.2,27100,02/26/2009
88030,NM,3.2,24897.02,2/6/2008
87111,NM,3.2,29053,02/16/2009
88011,NM,3.2,27260,12/22/2008
87560,NM,3.2,8002.19,11/20/2007
87111,NM,3.2,29053,1/9/2009
88005,NM,3.22,20530.0,12/21/2010
88044,NM,3.22,20060.0,12/22/2010
87106,NM,3.22,17920.0,12/28/2010
87002,NM,3.22,17500.0,11/3/2010
87505,NM,3.22,26872.0,07/20/2009
87122,NM,3.22,29573.0,01/16/2009
87506,NM,3.22,31993.12,01/27/2009
88011,NM,3.22,28666,12/2/2008
87106,NM,3.22,23928.89,12/28/2010
87113,NM,3.22,18998.0,12/23/2010
88058,NM,3.22,20060.0,12/22/2010
87107,NM,3.22,18725.0,12/21/2010
87122,NM,3.22,19047.0,12/16/2010
87111,NM,3.22,20475.0,12/6/2010
87501,NM,3.22,25147.0,12/2/2010
88011,NM,3.22,20530.0,11/2/2010
88011,NM,3.22,19510.0,09/17/2010
87123,NM,3.22,17864.0,08/31/2010
87508,NM,3.22,26560.0,08/19/2010
87111,NM,3.22,17926.0,08/18/2010
87124,NM,3.22,17500.0,06/15/2010
87111,NM,3.22,25477.0,4/9/2010
87004,NM,3.22,19320.0,03/18/2010
87123,NM,3.22,19803.0,3/9/2010
87120,NM,3.22,19320.0,02/17/2010
87110,NM,3.22,28870.0,01/20/2010
87114,NM,3.22,17920.0,12/4/2009
87123,NM,3.22,24187.0,11/13/2009
87505,NM,3.22,19238.0,6/8/2012
88005,NM,3.22,19032.0,04/19/2012
88007,NM,3.22,15874.0,04/26/2012
87105,NM,3.225,17756.5,10/26/2012
88005,NM,3.24,36557.41,3/3/2009
87047,NM,3.24,18737.23,4/5/2010
87122,NM,3.25,11089.5,09/18/2013
87501,NM,3.27,16980.0,11/14/2013
87505,NM,3.27,27408.03,11/19/2013
87507,NM,3.27,17714.0,10/9/2013
88011,NM,3.27,16748.0,11/15/2013
88011,NM,3.27,16887.0,08/22/2013
87508,NM,3.27,20788.0,08/27/2013
87501,NM,3.27,17193.25,10/9/2013
87507,NM,3.27,20022.0,10/7/2013
88007,NM,3.27,14696.0,07/26/2013
87047,NM,3.27,16406.0,08/27/2013
87105,NM,3.27,17387.0,7/12/2013
87505,NM,3.27,18419.0,7/9/2013
88012,NM,3.27,14910.0,5/9/2013
87114,NM,3.27,19626.0,4/9/2013
87010,NM,3.27,21343.0,3/12/2013
87508,NM,3.27,18752.0,03/19/2013
87505,NM,3.27,21800.0,12/26/2012
87508,NM,3.27,29680.0,12/27/2012
87042,NM,3.27,36681.0,12/20/2012
88012,NM,3.27,13130.0,11/5/2013
87535,NM,3.27,17287.0,12/11/2013
87114,NM,3.27,18676.0,12/6/2012
88011,NM,3.27,19621.0,11/28/2012
88011,NM,3.27,19839.0,07/31/2012
87508,NM,3.27,20003.0,11/12/2012
87015,NM,3.27,18556.0,11/7/2012
87124,NM,3.27,19003.0,09/19/2012
87505,NM,3.28,29400,01/18/2008
87506,NM,3.29,11778.2,12/13/2013
87104,NM,3.29,13607.0,11/13/2013
87501,NM,3.29,16680.3,02/19/2013
88310,NM,3.29,14349.44,3/5/2012
88044,NM,3.29,19734.0,06/26/2012
87508,NM,3.29,20182.0,06/15/2012
87108,NM,3.29,17432.0,05/21/2012
87505,NM,3.29,22207.5,11/23/2010
87508,NM,3.29,23190.0,09/30/2010
87110,NM,3.29,19412.0,8/11/2010
88005,NM,3.29,17563.0,09/23/2012
87120,NM,3.3,16980.0,10/26/2010
88011,NM,3.3,24500.0,12/23/2009
88001,NM,3.3,20967.0,5/3/2010
