Zipcode,State,Size,Cost,Date,Latitude,Longitude,Solar Radiation - Annual Average (kWh/m2/day),County,INCITS,Cost/size,Annual generated kWh
43065,OH,10;8,83713,10/15/2009,39.17,-84.28,3;63,Delaware,42045,7751;203704,78193;77049
44240,OH,10;8,77489,10-8-2008,39.09,-84.51,3;46,Portage,55097,7174;907407,74531;80328
45150,OH,10;88,101788,4-10-2008,40.16,-83.06,3;92,Clermont,39025,9355;514706,85066;14208
44846,OH,10;89,90845,12/16/2008,41.14,-81.36,3;5,Erie,42049,8342;056933,76021;72131
43319,OH,11,49300,4-8-2013,39.17,-84.28,3;64,Logan,54045,4481;818182,79861;20219
45150,OH,11,134702,03/31/2007,41.28,-82.60,3;92,Clermont,39025,12245;63636,86004;37158
44118,OH,11;3,93689,09/15/2009,40.30,-83.58,3;34,Cuyahoga,39035,8291;061947,75277;75956
43832,OH,11;4,34870,07/26/2014,39.17,-84.28,3;54,Tuscarawas,39157,3058;77193,80491;47541
44676,OH,12,37390,12/31/2013,41.47,-81.67,3;52,Wayne,54099,3115;833333,84249;18033
45162,OH,12,101246,11/19/2007,40.27,-81.59,3;87,Warren,51187,8437;166667,92626;22951
43832,OH,12;25,41490,10-8-2014,40.68,-82.02,3;54,Tuscarawas,39157,3386;938776,86493;03279
44615,OH,12;5,56450,10/25/2013,39.27,-84.10,3;49,Carroll,51035,4516,87011;61202
44615,OH,13,56330,02/14/2014,40.27,-81.59,3;49,Carroll,51035,4333;076923,90492;0765
44654,OH,13,66430,6-8-2012,40.57,-81.09,3;53,Holmes,39075,5110,91529;23497
43452,OH,13,110940,08/22/2008,40.57,-81.09,3;49,Ottawa,40115,8533;846154,90492;0765
44702,OH,13;3,1211450,05/31/2007,40.55,-81.91,3;48,Stark,39151,91086;46617,92315;08197
45714,OH,13;44,102707,11-5-2008,41.50,-82.93,3;72,Washington,55131,7641;889881,99720;39344
44143,OH,14,140177,12/31/2009,40.81,-81.37,3;2,Cuyahoga,39035,10012;64286,89355;19126
43939,OH,14;4,51650,06/23/2014,39.27,-81.58,3;5,Jefferson,55055,3586;805556,100524;5902
43560,OH,14;4,122500,02/15/2010,41.47,-81.67,3;56,Lucas,39095,8506;944444,102247;8689
44691,OH,15;9,61500,01/27/2015,40.17,-80.80,3;48,Wayne,54099,3867;924528,110361;6393
43837,OH,16;2,56740,08/22/2014,41.71,-83.70,3;53,Tuscarawas,39157,3502;469136,114059;5082
45701,OH,16;4,127759,12-1-2008,40.81,-81.93,3;77,Athens,39009,7790;182927,123318;1421
43933,OH,17,81410,11/16/2012,40.32,-81.51,3;54,Belmont,39013,4788;823529,120031;1475
44805,OH,17;5,55280,05/15/2014,39.32,-82.09,3;5,Ashland,55003,3158;857143,122165;3005
43143,OH,18,61070,7-2-2013,39.95,-80.88,3;79,Madison,51113,3392;777778,136067;2131
43812,OH,18,75600,9-7-2012,40.86,-82.31,3;56,Coshocton,39031,4200,127809;8361
