Zipcode,State,Size,Cost,Date,Latitude,Longitude,Solar Radiation - Annual Average (kWh/m2/day),County,INCITS,Cost/size
4938,ME,4;32,19774,8-7-2012,43.91,-69.46,3;93,Franklin,53021,4577;314815
4530,ME,4;32,29889,7-3-2012,44.42,-69.02,4;07,Sagadahoc,23023,6918;75
4915,ME,4;32,16130,10-9-2012,44.42,-69.02,3;97,Waldo,23027,3733;796296
4349,ME,4;32,15997,8-7-2012,44.42,-69.02,3;85,Kennebec,23011,3703;009259
4106,ME,4;32,14179,10-9-2012,44.38,-69.96,4;04,Cumberland,51049,3282;175926
4294,ME,4;32,16526,8-7-2012,44.66,-70.14,3;92,Franklin,53021,3825;462963
4609,ME,4;32,17279,8-7-2012,43.93,-69.83,4;01,Hancock,54029,3999;768519
4915,ME,4;32,16130,9-4-2012,44.42,-69.02,3;97,Waldo,23027,3733;796296
4097,ME,4;32,16920,11-6-2012,44.43,-70.07,4;1,Cumberland,51049,3916;666667
4348,ME,4;32,15981,8-7-2012,43.63,-70.28,3;94,Lincoln,56023,3699;305556
4032,ME,4;32,16788,8-7-2012,44.59,-70.23,4;13,Cumberland,51049,3886;111111
4847,ME,4;32,15127,8-7-2012,44.38,-68.21,3;96,Knox,48275,3501;62037
4554,ME,4;32,16651;03,10-9-2012,44.42,-69.02,3;95,Lincoln,56023,3854;405093
3902,ME,4;32,15674,04/24/2012,43.84,-70.21,4;13,York,51199,3628;240741
4939,ME,4;32,10000,04/17/2012,44.20,-69.45,3;95,Penobscot,23019,2314;814815
4103,ME,4;32,23772,02/14/2012,43.85,-70.10,4;1,Cumberland,51049,5502;777778
4032,ME,4;32,15252,12-11-2012,44.26,-69.15,4;13,Cumberland,51049,3530;555556
4915,ME,4;32,16130,2-5-2013,43.85,-69.50,3;97,Waldo,23027,3733;796296
4090,ME,4;4,15968;62,8-7-2012,43.17,-70.61,4;12,York,51199,3629;231818
4039,ME,4;4,36450,12-1-2008,45.03,-69.16,4;07,Cumberland,51049,8284;090909
4614,ME,4;41,15109,10-9-2012,43.66,-70.25,3;99,Hancock,54029,3426;077098
