Zipcode,State,Size (kW DC),Cost,Date Installed
19047,PA,4.86,34700.0,5/3/2010
17938,PA,4.86,30375.0,5/3/2010
18704,PA,4.86,39520,11/9/2009
18603,PA,4.86,39520,11/9/2009
17954,PA,4.86,35380,11/12/2009
17602,PA,4.86,27244.0,12/29/2010
18222,PA,4.86,40000.0,12/3/2010
17579,PA,4.86,27700.0,11/11/2010
17042,PA,4.9,36710.0,01/18/2010
15143,PA,4.9,30000.0,09/30/2011
19446,PA,4.9,28634.0,12/9/2010
17022,PA,4.9,25580.0,05/16/2011
19373,PA,4.9,33343.0,06/29/2011
15102,PA,4.9,31289.26,09/15/2011
17815,PA,4.9,25228.0,7/11/2011
19567,PA,4.9,27950.0,10/11/2011
18702,PA,4.9,10214.09,2/12/2013
18104,PA,4.9,25189.0,07/21/2010
19540,PA,4.9,30940.14,1/7/2011
15904,PA,4.9,29900.0,11/26/2010
16424,PA,4.9,22050.0,06/18/2012
17236,PA,4.9,29400.0,01/25/2012
16510,PA,4.9,28203.0,4/12/2012
19547,PA,4.92,31980.0,11/11/2011
18201,PA,4.92,36995.0,4/12/2010
18011,PA,4.92,34995.0,4/12/2010
17557,PA,4.92,34617.0,8/4/2010
18088,PA,4.92,34617.0,7/9/2010
16926,PA,4.92,34495.0,06/24/2010
17751,PA,4.92,30950.0,6/10/2010
18104,PA,4.92,35995.0,05/18/2010
17339,PA,4.92,28782.0,12/22/2010
19512,PA,4.92,36450.0,12/6/2010
19426,PA,4.928,27900.0,12/15/2010
17022,PA,4.928,35000.0,4/12/2010
17366,PA,4.928,25960.0,8/9/2010
17222,PA,4.935,34545.0,2/2/2011
18660,PA,4.935,26343.63,03/30/2011
17268,PA,4.935,30397.0,05/27/2011
17222,PA,4.935,34545.0,3/7/2011
17222,PA,4.935,32817.75,05/27/2011
17202,PA,4.935,28856.75,06/13/2011
17268,PA,4.935,30100.5,06/16/2011
17406,PA,4.935,33720.0,08/18/2010
17019,PA,4.935,31860.0,12/30/2010
17202,PA,4.935,28856.75,2/3/2012
19317,PA,4.94,50635.35,08/19/2005
17003,PA,4.945,29780.0,11/14/2011
17601,PA,4.945,39560.0,07/28/2010
18330,PA,4.95,30000.0,9/8/2011
18031,PA,4.95,29278.0,7/7/2011
17078,PA,4.95,27034.0,01/18/2011
19320,PA,4.95,29725.0,04/29/2011
19072,PA,4.95,35887.5,07/22/2011
19348,PA,4.95,56161.0,2/10/2005
19382,PA,4.95,43200.0,04/19/2004
18353,PA,4.95,24575.0,1/6/2011
17036,PA,4.95,27720.0,12/14/2010
19138,PA,4.95,30000.0,12/7/2012
18951,PA,4.995,29825.4,10/27/2010
16424,PA,5.0,22050.0,06/28/2012
15218,PA,5.0,23270.0,09/16/2013
17404,PA,5.0,27230.0,10/25/2011
16424,PA,5.0,22050.0,06/28/2012
18066,PA,5.0,25811.0,11/8/2011
17044,PA,5.0,27330.0,12/15/2011
19406,PA,5.0,50682.46,06/28/2005
17603,PA,5.0,20445.0,06/19/2012
18431,PA,5.0,23300.0,7/3/2012
17065,PA,5.0,23281.0,9/7/2012
17327,PA,5.0,21700.0,9/6/2012
19057,PA,5.0,25750.0,12/11/2012
17018,PA,5.0,29000.0,04/16/2012
17701,PA,5.0,19680.0,12/6/2012
19422,PA,5.0,19900.0,7/2/2012
19533,PA,5.0,25850.0,7/5/2012
17202,PA,5.0,27050.0,03/26/2012
18901,PA,5.01,37528.0,10/23/2012
15101,PA,5.04,34776.0,09/15/2011
18436,PA,5.04,39643.0,12/21/2009
19465,PA,5.04,39419.0,01/24/2011
18302,PA,5.04,29173.0,12/16/2010
18235,PA,5.04,21672.0,07/20/2011
17543,PA,5.04,21672.0,07/21/2011
18969,PA,5.04,24444.0,10/11/2011
17032,PA,5.04,32760.0,4/8/2011
17112,PA,5.04,35784.0,08/20/2010
18960,PA,5.04,30669.0,6/3/2011
17036,PA,5.04,29983.0,11/8/2010
17552,PA,5.04,34776.0,01/24/2011
17331,PA,5.04,29000.0,3/7/2011
17350,PA,5.04,32760.0,4/8/2011
17841,PA,5.04,31395.0,02/16/2011
17516,PA,5.04,32760.0,02/17/2011
17112,PA,5.04,33660.0,03/22/2011
19350,PA,5.04,29441.69,6/6/2011
17516,PA,5.04,23170.0,08/26/2011
19343,PA,5.04,28489.0,12/9/2011
17815,PA,5.04,28672.0,07/20/2011
17033,PA,5.04,,11/14/2011
18235,PA,5.04,29988.0,10/31/2011
17886,PA,5.04,30240.0,10/18/2011
17737,PA,5.04,27599.92,09/21/2011
17033,PA,5.04,22557.0,12/22/2011
16803,PA,5.04,20966.0,01/22/2013
19468,PA,5.04,44960.0,2/6/2008
17402,PA,5.04,37239.02,08/14/2009
19462,PA,5.04,32760.0,11/2/2009
19533,PA,5.04,42992.0,11/19/2009
16901,PA,5.04,35000.0,11/24/2009
17331,PA,5.04,38579.62,12/8/2009
18415,PA,5.04,40033.67,01/15/2010
17737,PA,5.04,34970.0,11/18/2009
18914,PA,5.04,39250.0,11/19/2009
16935,PA,5.04,37500.0,04/16/2010
19038,PA,5.04,44100.0,01/28/2010
18848,PA,5.04,40000.0,12/7/2009
19606,PA,5.04,41815.0,02/19/2010
19081,PA,5.04,46620.0,12/9/2009
17602,PA,5.04,34900.0,12/29/2009
17545,PA,5.04,34900.0,01/27/2010
17339,PA,5.04,31500.0,1/12/2011
17555,PA,5.04,32760.0,03/29/2010
18951,PA,5.04,39366.0,04/13/2010
17046,PA,5.04,29983.0,7/6/2010
18104,PA,5.04,25300.0,06/29/2011
18038,PA,5.04,32760.0,10/27/2010
17078,PA,5.04,31615.06,10/25/2010
17601,PA,5.04,29000.0,10/22/2010
17074,PA,5.04,34461.5,10/14/2010
19475,PA,5.04,35280.0,10/13/2010
17325,PA,5.04,29484.0,10/7/2010
17051,PA,5.04,24700.0,10/5/2010
16033,PA,5.04,16662.04,09/22/2010
17036,PA,5.04,32760.0,09/16/2010
17938,PA,5.04,34320.0,9/8/2010
17032,PA,5.04,35784.0,9/7/2010
17022,PA,5.04,32548.0,9/7/2010
17112,PA,5.04,32760.0,9/2/2010
17584,PA,5.04,34700.0,08/30/2010
18062,PA,5.04,38025.0,08/25/2010
17111,PA,5.04,35784.0,08/20/2010
17551,PA,5.04,30240.0,08/18/2010
17043,PA,5.04,30500.0,8/11/2010
17601,PA,5.04,29983.55,8/4/2010
19465,PA,5.04,34332.0,07/29/2010
19475,PA,5.04,38125.72,07/26/2010
17023,PA,5.04,32760.0,07/26/2010
19468,PA,5.04,35870.0,07/19/2010
17112,PA,5.04,41116.0,7/9/2010
17112,PA,5.04,48499.0,7/9/2010
19504,PA,5.04,20373.86,7/6/2010
17042,PA,5.04,29983.0,7/6/2010
17018,PA,5.04,31988.55,7/1/2010
15668,PA,5.04,34940.85,06/30/2010
17584,PA,5.04,32400.0,06/16/2010
19606,PA,5.04,37820.0,06/15/2010
19320,PA,5.04,40071.76,06/14/2010
19506,PA,5.04,43251.0,6/7/2010
19127,PA,5.04,37800.0,05/25/2010
19067,PA,5.04,36984.0,5/10/2010
19352,PA,5.04,36984.0,5/10/2010
17579,PA,5.04,39960.0,04/23/2010
17022,PA,5.04,32760.0,11/3/2010
19551,PA,5.04,30545.42,11/1/2010
17020,PA,5.04,32760.0,11/1/2010
17602,PA,5.04,34900,12/29/2009
19462,PA,5.04,32760,11/2/2009
17737,PA,5.04,34970,11/18/2009
19533,PA,5.04,42992,11/19/2009
19081,PA,5.04,46620,12/9/2009
16901,PA,5.04,35000,11/24/2009
17402,PA,5.04,37239.02,08/14/2009
18848,PA,5.04,40000,12/7/2009
18436,PA,5.04,39643,12/21/2009
18914,PA,5.04,39250,11/19/2009
17331,PA,5.04,38579.62,12/8/2009
18235,PA,5.04,37800.0,1/4/2011
17112,PA,5.04,32760.0,12/29/2010
17078,PA,5.04,32760.0,12/22/2010
18301,PA,5.04,29173.0,12/16/2010
17602,PA,5.04,27700.0,12/15/2010
17403,PA,5.04,34495.0,12/15/2010
17552,PA,5.04,26467.85,12/10/2010
17013,PA,5.04,34141.0,12/10/2010
17078,PA,5.04,32760.0,12/10/2010
17078,PA,5.04,32792.0,12/9/2010
17022,PA,5.04,32548.0,12/8/2010
17901,PA,5.04,38244.0,11/11/2010
17078,PA,5.04,32760.0,11/11/2010
15217,PA,5.04,24500.0,12/20/2012
18054,PA,5.04,28980.0,07/30/2012
19363,PA,5.04,30301.03,3/8/2012
16214,PA,5.04,22495.0,12/11/2012
19063,PA,5.06,27800.0,7/5/2011
17922,PA,5.06,31250.0,11/17/2011
17201,PA,5.06,27000.0,5/6/2011
19362,PA,5.06,29900.0,07/21/2011
19137,PA,5.06,29095.0,10/17/2011
18353,PA,5.06,32890.0,07/28/2011
17015,PA,5.06,26678.0,09/26/2011
19002,PA,5.06,26000.0,12/13/2011
19362,PA,5.06,29900.0,6/10/2011
19152,PA,5.06,32625.0,11/15/2011
17864,PA,5.06,22550.0,10/18/2011
16801,PA,5.06,38500.0,11/17/2009
16827,PA,5.06,39500.0,11/16/2009
19060,PA,5.06,41003.12,5/4/2010
17046,PA,5.06,24114.0,1/5/2010
18104,PA,5.06,22175.5,07/21/2010
17073,PA,5.06,32199.0,09/15/2010
17201,PA,5.06,27000.0,08/26/2010
19006,PA,5.06,34000.0,08/26/2010
17013,PA,5.06,31625.0,08/17/2010
17329,PA,5.06,35699.52,8/11/2010
18428,PA,5.06,38456.0,8/7/2010
19025,PA,5.06,35420.0,07/24/2010
17601,PA,5.06,36880.0,6/2/2010
19506,PA,5.06,36376.0,05/28/2010
18505,PA,5.06,36432.0,05/19/2010
19350,PA,5.06,40642.0,5/5/2010
19061,PA,5.06,41003.12,5/4/2010
16801,PA,5.06,38500,11/17/2009
16827,PA,5.06,39500,11/16/2009
17545,PA,5.06,31440.0,1/3/2011
19436,PA,5.06,25755.0,12/22/2010
19141,PA,5.06,30128.0,12/21/2010
19140,PA,5.06,24931.25,12/21/2010
19026,PA,5.06,30260.0,12/20/2010
19426,PA,5.06,27900.0,12/15/2010
17406,PA,5.06,24794.0,12/14/2010
16844,PA,5.06,31930.0,12/6/2010
16686,PA,5.06,31875.0,11/23/2010
17815,PA,5.06,31868.0,11/19/2010
17038,PA,5.06,22264.0,10/26/2012
17827,PA,5.075,33750.0,8/9/2010
19149,PA,5.075,34256.25,8/2/2010
17827,PA,5.075,33750.0,7/6/2010
18821,PA,5.1,29725.0,01/28/2013
19468,PA,5.1,40467.0,06/28/2005
18445,PA,5.1,27438.0,1/2/2013
19454,PA,5.1,42748.0,10/7/2005
19465,PA,5.1,52844.22,08/19/2005
15215,PA,5.1,32100.0,08/23/2012
17540,PA,5.1,21726.0,11/9/2012
17584,PA,5.1,21165.0,10/5/2012
18067,PA,5.1,28025.0,02/27/2012
17112,PA,5.1,26500.0,3/8/2012
17053,PA,5.12,13841.49,07/18/2012
19146,PA,5.125,34850.0,01/22/2010
19103,PA,5.125,34850,01/22/2010
17859,PA,5.13,46675.0,2/3/2010
19460,PA,5.13,34667.0,01/14/2011
19060,PA,5.13,34756.0,06/23/2011
17112,PA,5.13,26368.0,7/6/2011
17501,PA,5.13,19210.0,1/11/2013
19055,PA,5.13,25776.0,01/24/2012
19380,PA,5.13,23703.0,06/25/2012
19128,PA,5.13,27105.0,08/20/2012
17601,PA,5.145,28300.0,05/25/2011
18235,PA,5.16,33750.0,03/31/2010
17841,PA,5.16,31372.0,06/17/2011
17331,PA,5.16,40241.77,2/8/2011
15136,PA,5.16,32597.68,01/17/2011
19010,PA,5.16,35720.0,09/20/2005
19390,PA,5.16,32250.0,09/21/2005
19083,PA,5.16,36120.0,09/22/2005
17112,PA,5.16,32760.0,11/10/2011
19406,PA,5.16,42944.0,06/28/2005
19055,PA,5.16,30234.0,05/20/2011
19475,PA,5.16,36120.0,10/4/2005
19401,PA,5.16,45643.96,06/28/2005
17006,PA,5.16,36120.0,10/27/2011
19348,PA,5.16,36120.0,10/7/2005
17985,PA,5.16,31082.0,8/3/2011
17112,PA,5.16,34440.0,07/15/2011
17543,PA,5.16,29670.0,08/29/2011
18929,PA,5.16,36120.0,8/12/2006
19087,PA,5.16,36120.0,06/22/2007
19390,PA,5.16,35862.0,4/9/2010
19014,PA,5.16,41600.0,01/20/2010
18426,PA,5.16,40222.0,12/29/2009
18017,PA,5.16,45150.0,01/19/2011
17302,PA,5.16,39110.0,5/9/2011
18071,PA,5.16,34498.0,10/22/2010
15340,PA,5.16,45150.0,09/30/2010
17325,PA,5.16,43344.0,09/23/2010
18062,PA,5.16,39328.27,08/17/2010
19464,PA,5.16,46031.0,7/7/2010
19010,PA,5.16,45150.0,06/28/2010
18040,PA,5.16,37500.0,5/11/2010
18052,PA,5.16,36120.0,04/25/2010
18343,PA,5.16,46598.0,04/25/2010
18426,PA,5.16,40222,12/29/2009
18106,PA,5.16,38700.0,1/4/2011
19462,PA,5.16,32508.0,12/30/2010
19348,PA,5.16,35738.78,12/29/2010
19540,PA,5.16,31476.0,12/28/2010
18976,PA,5.16,32508.0,12/15/2010
17361,PA,5.16,45150.0,11/22/2010
18372,PA,5.16,39500.0,1/10/2012
17215,PA,5.17,33605.0,06/17/2011
18510,PA,5.17,34495.0,6/7/2011
17842,PA,5.17,32508.0,09/26/2011
17222,PA,5.17,34897.5,07/14/2011
18708,PA,5.17,26988.29,6/8/2011
17983,PA,5.17,27323.0,10/2/2011
17215,PA,5.17,33605.0,4/7/2011
18955,PA,5.17,,12/2/2011
18301,PA,5.17,36432.0,4/4/2010
19428,PA,5.17,33000.0,2/5/2010
18014,PA,5.17,40850.0,5/2/2011
19454,PA,5.17,27000.0,10/5/2010
15139,PA,5.17,31020.0,09/29/2010
18034,PA,5.17,33800.0,07/14/2010
18103,PA,5.17,35297.0,07/13/2010
18976,PA,5.17,35500.0,06/30/2010
19426,PA,5.17,36448.25,06/17/2010
19355,PA,5.17,35880.2,10/29/2010
19462,PA,5.17,33000,2/5/2010
16335,PA,5.17,32140.26,12/27/2010
19143,PA,5.17,38892.0,11/17/2010
18055,PA,5.17,21030.0,4/4/2012
17257,PA,5.17,33660.04,6/1/2012
15644,PA,5.17,24841.0,07/19/2012
18955,PA,5.17,39343.7,6/8/2012
17522,PA,5.17,32350.0,11/30/2010
19380,PA,5.18,32467.2,04/22/2011
17566,PA,5.18,29008.0,07/25/2011
19444,PA,5.18,31753.38,08/24/2011
19116,PA,5.18,45200.0,12/6/2003
15217,PA,5.18,29267.0,1/4/2011
18017,PA,5.18,36570.0,12/16/2010
17062,PA,5.18,31339.0,12/9/2010
19518,PA,5.18,30547.0,07/19/2012
17408,PA,5.184,41472.0,10/1/2009
19106,PA,5.184,45360.0,2/1/2010
19046,PA,5.184,35000.0,12/22/2009
18966,PA,5.184,40176.0,12/17/2009
19320,PA,5.184,50680.74,3/3/2010
19104,PA,5.184,45360,2/1/2010
18966,PA,5.184,40176,12/17/2009
17408,PA,5.184,41472,10/1/2009
19046,PA,5.184,35000,12/22/2009
17837,PA,5.184,24234.0,1/5/2011
19348,PA,5.2,48180.0,10/14/2005
19382,PA,5.2,43608.0,10/22/2009
17042,PA,5.2,34557.46,10/15/2009
19520,PA,5.2,43637.0,11/18/2009
19320,PA,5.2,34488.97,01/27/2010
17331,PA,5.2,34574.65,08/17/2010
19382,PA,5.2,43608,10/22/2009
17042,PA,5.2,34557.46,10/15/2009
19520,PA,5.2,43637,11/18/2009
16059,PA,5.2,26000.0,12/6/2010
15062,PA,5.232,35262.0,10/10/2012
18074,PA,5.25,41354.5,09/14/2005
18074,PA,5.25,41354.5,09/14/2005
19128,PA,5.25,23932.0,2/4/2013
19380,PA,5.25,19950.0,01/25/2013
19312,PA,5.25,42472.0,03/22/2008
16652,PA,5.25,41920.0,10/8/2009
17015,PA,5.25,32778.38,11/30/2009
19335,PA,5.25,42161.78,01/14/2010
17015,PA,5.25,32778.38,11/30/2009
16652,PA,5.25,41920,10/8/2009
19047,PA,5.25,33495.0,12/23/2010
17015,PA,5.25,28350.0,12/3/2010
19390,PA,5.28,34570.0,04/16/2010
17830,PA,5.28,33660.0,09/15/2010
19114,PA,5.28,35600.0,03/25/2005
18505,PA,5.28,30334.0,9/2/2011
18901,PA,5.28,36560.0,5/6/2005
17067,PA,5.28,27820.0,08/24/2011
19053,PA,5.28,33792.0,10/19/2011
19107,PA,5.28,36432.0,01/14/2013
19425,PA,5.28,31650.0,07/15/2005
19425,PA,5.28,31751.79,8/2/2004
19073,PA,5.28,46360.0,11/4/2009
17316,PA,5.28,43998.0,10/21/2009
19044,PA,5.28,32310.0,03/23/2010
19425,PA,5.28,33270.0,04/20/2010
17777,PA,5.28,31080.0,10/20/2010
17050,PA,5.28,28500.0,07/13/2010
19380,PA,5.28,32420.0,06/23/2010
17316,PA,5.28,43998,10/21/2009
19073,PA,5.28,46360,11/4/2009
18443,PA,5.28,33659.0,12/3/2010
15658,PA,5.28,24024.0,6/5/2012
18640,PA,5.28,30624.0,08/13/2012
17837,PA,5.28,34320.0,01/26/2012
15001,PA,5.28,39207.0,10/26/2012
17053,PA,5.29,34986.0,02/21/2011
19475,PA,5.29,33540.0,08/19/2011
17003,PA,5.29,26500.0,12/22/2011
19475,PA,5.29,,10/17/2011
17061,PA,5.29,21000.0,01/24/2012
17015,PA,5.32,30740.0,11/6/2009
18901,PA,5.32,36840.0,09/26/2005
17015,PA,5.32,30740,11/6/2009
19033,PA,5.32,24659.0,03/19/2012
19074,PA,5.33,39975.0,11/10/2009
19426,PA,5.33,38985.2,4/11/2010
19060,PA,5.33,29848.0,10/28/2010
16865,PA,5.33,36995.0,10/22/2010
17543,PA,5.33,36995.0,10/21/2010
19426,PA,5.33,38995.0,9/3/2010
17019,PA,5.33,31180.5,08/30/2010
18249,PA,5.33,36995.0,08/13/2010
17821,PA,5.33,35495.0,11/1/2010
17057,PA,5.33,36995.0,11/1/2010
18411,PA,5.33,36995.0,11/1/2010
19060,PA,5.33,29848.0,10/28/2010
19074,PA,5.33,39975,11/10/2009
18603,PA,5.33,36995.0,12/13/2010
17960,PA,5.33,36995.0,12/2/2010
17948,PA,5.33,36995.0,11/22/2010
18431,PA,5.33,39995.0,11/11/2010
17327,PA,5.34,27540.0,9/1/2010
19355,PA,5.355,21485.0,10/4/2012
18020,PA,5.365,32458.25,11/24/2010
15717,PA,5.375,43000.0,8/9/2011
18411,PA,5.375,34884.0,12/9/2010
18447,PA,5.376,39220.0,12/13/2009
18414,PA,5.376,32004.59,03/17/2010
17921,PA,5.376,39410.0,7/6/2011
17602,PA,5.376,37632.0,10/11/2010
18828,PA,5.376,33806.4,09/20/2010
18088,PA,5.376,35229.04,7/5/2010
18447,PA,5.376,39220,12/13/2009
19403,PA,5.376,32175.0,11/9/2010
17268,PA,5.376,27600.0,02/22/2012
17601,PA,5.39,32500.0,09/29/2011
15367,PA,5.39,35000.0,08/24/2011
19143,PA,5.39,33138.0,01/29/2013
19320,PA,5.4,20820.0,09/30/2013
18951,PA,5.4,36990.0,3/9/2011
19063,PA,5.4,33000.0,11/22/2010
17320,PA,5.4,37746.0,11/22/2011
17042,PA,5.4,30359.0,05/25/2011
17045,PA,5.4,30240.0,06/14/2011
17201,PA,5.4,42000.0,12/23/2009
19002,PA,5.4,19221.0,12/14/2011
17360,PA,5.4,39150.0,9/4/2009
19426,PA,5.4,37800.0,12/29/2009
18471,PA,5.4,39150.0,09/24/2009
19473,PA,5.4,39150.0,10/29/2009
18229,PA,5.4,37800.0,02/22/2010
19473,PA,5.4,39150.0,11/17/2009
18951,PA,5.4,38000.0,12/18/2009
18038,PA,5.4,44156.87,12/23/2009
19044,PA,5.4,37800.0,12/8/2009
18914,PA,5.4,37800.0,2/10/2010
17201,PA,5.4,42120.0,01/25/2010
19403,PA,5.4,37800.0,02/22/2010
18902,PA,5.4,41850.0,6/10/2010
19343,PA,5.4,40150.0,3/10/2010
19460,PA,5.4,42120.0,11/4/2009
17313,PA,5.4,42120.0,11/3/2009
18947,PA,5.4,37800.0,8/6/2009
17402,PA,5.4,42419.0,11/2/2009
17202,PA,5.4,21752.76,12/7/2009
18037,PA,5.4,37800.0,03/30/2010
17015,PA,5.4,33210.0,3/11/2010
17078,PA,5.4,37530.0,4/8/2010
19547,PA,5.4,34290.0,01/20/2011
19465,PA,5.4,39150.0,9/8/2010
18222,PA,5.4,39150.0,8/12/2010
18436,PA,5.4,38442.0,8/11/2010
18328,PA,5.4,37800.0,07/30/2010
17566,PA,5.4,37530.0,07/30/2010
17557,PA,5.4,31700.0,07/29/2010
17112,PA,5.4,34388.0,06/30/2010
19438,PA,5.4,38610.0,06/15/2010
19508,PA,5.4,34910.0,6/11/2010
19031,PA,5.4,42693.0,6/11/2010
19530,PA,5.4,39150.0,6/10/2010
18901,PA,5.4,41850.0,6/10/2010
19067,PA,5.4,37800.0,6/9/2010
19464,PA,5.4,37800.0,05/27/2010
19403,PA,5.4,37800.0,05/25/2010
18302,PA,5.4,40068.0,05/19/2010
18966,PA,5.4,39150.0,05/18/2010
17737,PA,5.4,40000.0,11/1/2010
18951,PA,5.4,38000,12/18/2009
17313,PA,5.4,42120,11/3/2009
19460,PA,5.4,42120,11/4/2009
19426,PA,5.4,37800,12/29/2009
17202,PA,5.4,21752.76,12/7/2009
18947,PA,5.4,37800,8/6/2009
17402,PA,5.4,42419,11/2/2009
17360,PA,5.4,39150,9/4/2009
19492,PA,5.4,39150,11/17/2009
19473,PA,5.4,39150,10/29/2009
19044,PA,5.4,37800,12/8/2009
18471,PA,5.4,39150,09/24/2009
18038,PA,5.4,44156.87,12/23/2009
17543,PA,5.4,37530.0,12/28/2010
19547,PA,5.4,32980.0,12/14/2010
19540,PA,5.4,31200.0,11/16/2010
19046,PA,5.4,31050.0,02/17/2012
19446,PA,5.4,24097.0,7/2/2012
19067,PA,5.425,33577.5,06/15/2007
17316,PA,5.44,46800,12/15/2009
19444,PA,5.46,38400.0,01/25/2010
19013,PA,5.46,71240.0,04/25/2011
17046,PA,5.46,40950.0,07/19/2011
17044,PA,5.46,36995.0,1/12/2011
18634,PA,5.46,35995.0,05/19/2011
17408,PA,5.46,36223.86,04/22/2010
19444,PA,5.46,37777.0,01/25/2010
18055,PA,5.46,37775.0,08/20/2010
17406,PA,5.46,33639.17,09/22/2010
17356,PA,5.46,33000.0,9/7/2010
18081,PA,5.46,37775.0,08/20/2010
17022,PA,5.46,32139.17,08/20/2010
17601,PA,5.46,38649.72,06/28/2010
17562,PA,5.46,41223.0,06/22/2010
17584,PA,5.46,39781.36,05/20/2010
17033,PA,5.46,34724.21,5/4/2010
17404,PA,5.46,36223.86,04/22/2010
17815,PA,5.46,35995.0,12/8/2010
17602,PA,5.46,36995.0,12/8/2010
18603,PA,5.46,37400.0,12/8/2010
17579,PA,5.46,31200.0,11/22/2010
17602,PA,5.46,23260.0,5/11/2012
18011,PA,5.5,34375.0,08/17/2011
19007,PA,5.5,30800.0,2/2/2011
16066,PA,5.5,35000.0,09/15/2011
19475,PA,5.5,29425.0,5/9/2012
19063,PA,5.5,25900.0,6/8/2012
19421,PA,5.5,29425.0,5/9/2012
19406,PA,5.51,36157.0,1/12/2011
19406,PA,5.51,36000.0,1/7/2011
17603,PA,5.51,29258.0,01/30/2012
19504,PA,5.52,29700.0,11/11/2011
17512,PA,5.52,22411.0,11/30/2011
16801,PA,5.52,45897.0,11/18/2009
18034,PA,5.52,34000.0,8/3/2011
15522,PA,5.52,72265.0,12/10/2009
19547,PA,5.52,33617.01,06/14/2011
17036,PA,5.52,33120.0,03/24/2011
18360,PA,5.52,38462.91,04/26/2011
19320,PA,5.52,35880.0,09/27/2010
16823,PA,5.52,49875.0,01/25/2011
18062,PA,5.52,44250.0,10/3/2011
19057,PA,5.52,39450.0,3/10/2011
19446,PA,5.52,26190.6,5/3/2011
17362,PA,5.52,29297.4,04/15/2011
19473,PA,5.52,35512.0,06/22/2011
19001,PA,5.52,33837.6,06/21/2011
17090,PA,5.52,32000.0,12/26/2011
19320,PA,5.52,38364.0,05/20/2011
17737,PA,5.52,38450.0,05/25/2011
17015,PA,5.52,27600.0,10/25/2011
17112,PA,5.52,30250.0,06/27/2011
17728,PA,5.52,35600.0,07/13/2011
17020,PA,5.52,36266.0,9/6/2011
19352,PA,5.52,31066.0,07/21/2011
17078,PA,5.52,27600.0,09/19/2011
16801,PA,5.52,35421.0,8/9/2011
19125,PA,5.52,33672.0,10/31/2011
19147,PA,5.52,43760.0,2/7/2008
17112,PA,5.52,49802.0,11/3/2009
16870,PA,5.52,40749.0,12/9/2009
18902,PA,5.52,46920.0,10/19/2009
16870,PA,5.52,42149.0,12/29/2009
19454,PA,5.52,44712.0,01/25/2010
17050,PA,5.52,41904.96,12/7/2009
19464,PA,5.52,31680.0,03/23/2010
19044,PA,5.52,30980.0,04/14/2010
19551,PA,5.52,31190.0,03/23/2010
18328,PA,5.52,37800.0,07/30/2010
18964,PA,5.52,38500.0,4/6/2010
16827,PA,5.52,34720.0,7/7/2010
17406,PA,5.52,40120.0,04/20/2010
16827,PA,5.52,37330.0,7/7/2010
17013,PA,5.52,31625.0,08/17/2010
19053,PA,5.52,35410.0,10/27/2010
18072,PA,5.52,32568.0,10/27/2010
19518,PA,5.52,36741.46,10/22/2010
19053,PA,5.52,41124.0,10/13/2010
17067,PA,5.52,30139.8,10/12/2010
19464,PA,5.52,36900.0,10/11/2010
16828,PA,5.52,41375.0,10/7/2010
17543,PA,5.52,32710.0,10/1/2010
15228,PA,5.52,32500.0,09/30/2010
19055,PA,5.52,35000.0,09/29/2010
19369,PA,5.52,35880.0,09/27/2010
19380,PA,5.52,45831.0,09/17/2010
16827,PA,5.52,45000.0,9/3/2010
17728,PA,5.52,18817.4,9/2/2010
18707,PA,5.52,34528.5,8/12/2010
15108,PA,5.52,32795.88,8/11/2010
17747,PA,5.52,36722.0,8/6/2010
18074,PA,5.52,33120.0,07/29/2010
19464,PA,5.52,31980.0,07/28/2010
18014,PA,5.52,43519.0,07/19/2010
17545,PA,5.52,34850.44,7/9/2010
16851,PA,5.52,37330.0,7/7/2010
16851,PA,5.52,34720.0,7/7/2010
19020,PA,5.52,45787.0,7/7/2010
19534,PA,5.52,38000.0,06/30/2010
17505,PA,5.52,36266.4,06/21/2010
16801,PA,5.52,42787.17,6/10/2010
17365,PA,5.52,40780.0,6/8/2010
15767,PA,5.52,45250.0,05/19/2010
18011,PA,5.52,35464.0,05/13/2010
19344,PA,5.52,42323.62,5/11/2010
17074,PA,5.52,40708.74,04/28/2010
16870,PA,5.52,42149,12/29/2009
16870,PA,5.52,40749,12/9/2009
17112,PA,5.52,49802,11/3/2009
16801,PA,5.52,45897,11/18/2009
15522,PA,5.52,72265,12/10/2009
18913,PA,5.52,46920,10/19/2009
17050,PA,5.52,32450.0,1/3/2011
17584,PA,5.52,21118.7,12/29/2010
15024,PA,5.52,42300.0,12/23/2010
19330,PA,5.52,43811.0,12/20/2010
17701,PA,5.52,35604.0,12/14/2010
16877,PA,5.52,47875.0,12/13/2010
18431,PA,5.52,35712.32,12/2/2010
16877,PA,5.52,41222.0,11/18/2010
19608,PA,5.52,40020.0,11/12/2010
17015,PA,5.52,18978.0,7/12/2012
17070,PA,5.52,36142.0,01/26/2012
19054,PA,5.52,40350.0,02/14/2012
17543,PA,5.52,26304.0,02/21/2012
17078,PA,5.52,32450.0,03/13/2012
18104,PA,5.52,32150.0,04/17/2012
18040,PA,5.52,32654.4,03/19/2012
19330,PA,5.55,27561.5,03/24/2011
19311,PA,5.55,27562.0,03/24/2011
17565,PA,5.55,51975.0,07/15/2011
19031,PA,5.55,29583.9,10/26/2011
17078,PA,5.55,32635.55,12/20/2010
19526,PA,5.55,35132.0,12/13/2010
18015,PA,5.55,36465.0,11/11/2010
17315,PA,5.58,35433.0,11/24/2010
