Zipcode,State,Size,Cost,Date,Latitude,Longitude,Solar Radiation - Annual Average (kWh/m2/day),County,INCITS,Cost/size
37618,TN,6,,07/19/2010,35.97,-83.94,4;2,Hamilton,47163,0
37201,TN,6,57000,1-1-2007,35.77,-86.74,4;12,Bedford,47037,9500
37072,TN,6.019.999.981,,09/22/2009,36.17,-86.78,4;1,Franklin,47037,0
37220,TN,6;08,,05/17/2011,35.77,-86.74,4;01,Cumberland,47037,0
38372,TN,6;08,,05/17/2011,36.09,-87.10,3;9,Sullivan,48199,0
38372,TN,6;08,,6-5-2009,35.13,-85.34,4;08,Davidson,48199,0
37220,TN,6;08,,07/17/2009,35.06,-85.25,4;1,Davidson,47037,0
37027,TN,6.199.999.809,,9-8-2009,35.52,-86.33,4;09,Davidson,48491,0
37027,TN,6;2,,05/17/2011,35.20,-85.92,4;24,Hardin,48491,0
37027,TN,6;2,,08/28/2009,35.95,-85.03,4;24,Hardin,48491,0
37375,TN,6;21,,05/17/2011,36.46,-82.27,4;09,Davidson,53021,0
37375,TN,6;21,,01/17/2011,36.17,-86.78,4;11,Williamson,53021,0
37064,TN,6;24,,09/22/2011,36.33,-86.70,4;11,Williamson,48491,0
37079,TN,6;24,,08/21/2012,36.17,-86.78,4;11,Williamson,47161,0
37377,TN,6.400.000.095,,5-10-2010,35.22,-88.23,4;1,Franklin,48193,0
37040,TN,6;48,,01/25/2012,35.22,-88.23,4;1,Franklin,51121,0
37072,TN,6;48,,09/21/2012,36.17,-86.78,4;15,Williamson,47037,0
37208,TN,6;8,,05/17/2011,35.99,-86.78,4;16,Stewart,47037,0
37208,TN,6;8,,10/30/2007,35.99,-86.78,4;18,Hamilton,47037,0
37201,TN,6;8,64600,1-1-2007,35.99,-86.78,4;13,Montgomery,47037,9500
37013,TN,6;9,45000,8-1-2009,35.20,-85.92,4;1,Davidson,47037,6521;73913
37013,TN,6;9,,05/17/2011,35.20,-85.92,4;09,Davidson,47037,0
