Zipcode,State,Size (kW DC),Cost,Date Installed,Filters=maxsize=30600&minsize=0&state=NJ
8210,NJ,9.0,59616.0,8-4-2009,
8527,NJ,9.0,68850.0,09/18/2009,
8723,NJ,9.0,72240.0,10-8-2009,
8527,NJ,9.0,84150.0,5-12-2008,
8559,NJ,9.0,79000.0,08/26/2008,
7023,NJ,9.0,0.0,07/27/2011,
8540,NJ,9.0,59340.0,8-3-2011,
8540,NJ,9.0,55000.0,5-11-2011,
8844,NJ,9.0,70956.0,08/16/2011,
8093,NJ,9.0,54000.0,03/30/2011,
8332,NJ,9.0,60750.0,12-1-2011,
8512,NJ,9.0,55000.0,1-5-2012,
7065,NJ,9.0,59400.0,01/20/2012,
7039,NJ,9.0,80550.0,10/26/2010,
8502,NJ,9.0,61800.0,5-4-2010,
8033,NJ,9.0,49846.0,03/31/2010,
8844,NJ,9.0,67166.0,01/24/2011,
8844,NJ,9.0,68944.8,2-1-2011,
7728,NJ,9.0,47300.0,3-3-2011,
8540,NJ,9.0,62550.0,07/15/2010,
7054,NJ,9.0,73500.0,06/13/2008,
8844,NJ,9.0,78400.0,01/24/2008,
7728,NJ,9.0,72000.0,04/17/2008,
8807,NJ,9.0,78400.0,04/24/2008,
8322,NJ,9.0,81096.0,12-11-2008,
8701,NJ,9.0,72900.0,12-5-2008,
8735,NJ,9.0,77064.0,10-5-2009,
8816,NJ,9.0,0.0,11/17/2010,
8502,NJ,9.0,0.0,12-7-2010,
8514,NJ,9.0,0.0,12/20/2010,
7092,NJ,9.0,0.0,5-9-2011,
8022,NJ,9.0,0.0,12-7-2010,
8844,NJ,9.0,0.0,12-3-2010,
8844,NJ,9.0,0.0,4-8-2011,
8234,NJ,9.0,67500.0,04/13/2010,
8731,NJ,9.0,64700.0,01/14/2010,
7054,NJ,9.0,72270.0,01/18/2010,
8330,NJ,9.0,66513.0,01/15/2010,
8094,NJ,9.0,66515.0,03/17/2010,
7109,NJ,9.0,0.0,10-10-2012,
8022,NJ,9.0,0.0,12/13/2012,
8318,NJ,9.0,0.0,07/30/2012,
8022,NJ,9.0,0.0,2-6-2013,
7757,NJ,9.0,0.0,2-6-2013,
8831,NJ,9.0,0.0,12/28/2012,
8406,NJ,9.0,0.0,2-7-2013,
8046,NJ,9.0,0.0,01/30/2013,
8533,NJ,9.0,0.0,10/25/2012,
8087,NJ,9.0,0.0,2-7-2013,
8820,NJ,9.0,0.0,03/20/2013,
8551,NJ,9.0,0.0,12/27/2012,
8833,NJ,9.0,0.0,04/29/2013,
8820,NJ,9.0,0.0,06/14/2013,
7726,NJ,9.0,0.0,02/13/2013,
8075,NJ,9.0,0.0,06/13/2013,
7860,NJ,9.0,0.0,05/15/2013,
8005,NJ,9.0,0.0,2-1-2013,
7722,NJ,9.0,,6-6-2002,
7731,NJ,9.0,0.0,09/18/2013,
8005,NJ,9.0,0.0,07/18/2013,
7728,NJ,9.0,0.0,03/15/2013,
7704,NJ,9.0,0.0,07/30/2013,
7946,NJ,9.0,0.0,02/21/2013,
7726,NJ,9.0,0.0,6-10-2013,
7840,NJ,9.0,0.0,9-12-2013,
7035,NJ,9.0,37290.82,9-12-2013,
7724,NJ,9.0,32220.0,6-12-2013,
7094,NJ,9.0,28890.0,07/17/2013,
8757,NJ,9.0,29250.0,05/13/2013,
7726,NJ,9.0,28350.0,03/27/2013,
8048,NJ,9.0,27450.0,6-7-2013,
8755,NJ,9.0,30690.0,6-4-2013,
8109,NJ,9.0,26103.0,11-7-2013,
7860,NJ,9.0,36922.72,11-5-2013,
8721,NJ,9.0,40260.0,10-11-2013,
8536,NJ,9.0,0.0,12/17/2013,
8003,NJ,9.0,29250.0,08/29/2013,
8520,NJ,9.0,36832.78,12/18/2013,
8022,NJ,9.0,28513.0,08/16/2013,
8873,NJ,9.0,31278.0,10-1-2013,
7920,NJ,9.0,36480.99,12-3-2013,
8527,NJ,9.0,29448.0,10-4-2013,
8201,NJ,9.0,31102.0,11-6-2013,
8724,NJ,9.0,27500.0,12-6-2013,
8108,NJ,9.0,29550.0,12/18/2013,
8723,NJ,9.0,30082.0,12/31/2013,
8088,NJ,9.0,0.0,05/16/2012,
8505,NJ,9.0,0.0,07/25/2012,
7701,NJ,9.0,0.0,04/25/2012,
8210,NJ,9.0,0.0,07/20/2012,
7751,NJ,9.0,0.0,04/25/2013,
8087,NJ,9.0,0.0,7-12-2012,
8844,NJ,9.0,0.0,07/18/2012,
8525,NJ,9.0,68354.0,08/20/2008,
8512,NJ,9.0,0.0,03/26/2012,
8088,NJ,9.0,0.0,3-12-2012,
8343,NJ,9.0,72000.0,7-7-2004,
7724,NJ,9.0,0.0,11-4-2011,
8015,NJ,9.0,0.0,1-5-2012,
8054,NJ,9.0,0.0,1-6-2012,
8505,NJ,9.0,0.0,09/29/2011,
8690,NJ,9.0,71820.0,10/13/2005,
8016,NJ,9.0,77894.0,4-12-2006,
8816,NJ,9.0,73926.0,03/27/2007,
8512,NJ,9.0,73800.0,07/25/2006,
7938,NJ,9.0,71100.0,06/26/2007,
7823,NJ,9.0,87123.0,08/31/2007,
8088,NJ,9.0,65520.0,6-4-2007,
7036,NJ,9,73500,06/13/2008,
8562,NJ,9,77709,03/13/2008,
8514,NJ,9.0,49500.0,09/20/2010,
8844,NJ,9.0,54000.0,11/20/2010,
8816,NJ,9.0,54900.0,09/15/2010,
8022,NJ,9.0,59850.0,10/19/2010,
8540,NJ,9.0,62550.0,6-3-2010,
8502,NJ,9.0,71820.0,09/20/2010,
8536,NJ,9.0,47000.0,1-12-2012,
8701,NJ,9.0,,09/25/2012,
8540,NJ,9.0,,03/27/2012,
8501,NJ,9.0,,09/19/2012,
8515,NJ,9.0,,3-5-2012,
8820,NJ,9.0,,01/27/2012,
8857,NJ,9.0,,1-10-2012,
8550,NJ,9.0,,09/18/2012,
8081,NJ,9.0,,5-11-2012,
8527,NJ,9.0,,04/25/2012,
8051,NJ,9.0,,6-4-2012,
8721,NJ,9.0,,4-12-2012,
8205,NJ,9.0,,05/15/2012,
8755,NJ,9.0,,04/25/2012,
8096,NJ,9.0,,12/20/2012,
8759,NJ,9.0,,6-6-2012,
7731,NJ,9.0,,05/23/2012,
8753,NJ,9.0,,05/23/2012,
8757,NJ,9.0,,9-10-2012,
8723,NJ,9.0,,10/17/2012,
8755,NJ,9.0,,12-12-2012,
8527,NJ,9.0,,11/13/2012,
8514,NJ,9.0,,11/13/2012,
7480,NJ,9.0,,04/27/2012,
8527,NJ,9.0,,05/25/2012,
8527,NJ,9.0,,05/16/2012,
8723,NJ,9.0,,06/14/2012,
7731,NJ,9.0,,06/25/2012,
7731,NJ,9.0,,07/20/2012,
7731,NJ,9.0,,08/29/2012,
8619,NJ,9.0,,11/19/2012,
8550,NJ,9.0,57600.0,4-8-2011,
8807,NJ,9.0,74000.0,09/22/2011,
8759,NJ,9.0,,02/14/2011,
8730,NJ,9.0,,8-5-2011,
8560,NJ,9.0,,11-4-2011,
8527,NJ,9.0,,12-8-2011,
8536,NJ,9.0,,12/30/2011,
8527,NJ,9.0,,11-4-2011,
8759,NJ,9.0,,12-8-2011,
8867,NJ,9.0,,12/28/2011,
8075,NJ,9.01,76900.0,4-2-2007,
7936,NJ,9.01,76800.0,6-10-2008,
8068,NJ,9.01,70818.0,11/17/2005,
8753,NJ,9.01,77499.0,2-7-2006,
7746,NJ,9.018,70882.0,05/27/2004,
7840,NJ,9.018,70881.0,08/31/2004,
7869,NJ,9.018,67635.0,07/23/2004,
8037,NJ,9.018,66282.0,11-2-2005,
8628,NJ,9.018,67765.0,12/15/2005,
8854,NJ,9.018,70340.39,1-5-2006,
7074,NJ,9.018,73796.39,12/29/2005,
8098,NJ,9.018,72692.79,05/21/2007,
7945,NJ,9.018,70500.0,03/27/2007,
8859,NJ,9.018,68987.7,12-7-2007,
7081,NJ,9.02,0.0,04/14/2011,
8002,NJ,9.02,63140.0,7-6-2010,
7726,NJ,9.02,0.0,7-6-2011,
8242,NJ,9.02,0.0,06/22/2011,
8902,NJ,9.02,0.0,06/22/2011,
7728,NJ,9.02,0.0,09/30/2011,
7823,NJ,9.02,94215.0,12-6-2010,
7731,NJ,9.02,0.0,12/20/2010,
8831,NJ,9.02,0.0,2-4-2011,
8050,NJ,9.02,85000.0,10/13/2009,
7661,NJ,9.02,85000.0,10-12-2009,
7750,NJ,9.02,,08/17/2012,
7750,NJ,9.02,0.0,10/17/2012,
7726,NJ,9.02,0.0,10/21/2011,
8005,NJ,9.02,0.0,10/28/2011,
8012,NJ,9.02,0.0,12-8-2011,
7728,NJ,9.02,0.0,3-7-2012,
7733,NJ,9.02,72240.0,12-10-2007,
7731,NJ,9.02,44850.0,08/30/2010,
8002,NJ,9.02,63140.0,6-3-2010,
7823,NJ,9.02,94215.0,07/27/2010,
8527,NJ,9.02,,2-1-2011,
8010,NJ,9.02,,01/26/2011,
7734,NJ,9.02,,6-3-2011,
8757,NJ,9.02,,7-6-2011,
8080,NJ,9.02,,6-10-2011,
8757,NJ,9.02,,7-8-2011,
8080,NJ,9.02,,10-11-2011,
7731,NJ,9.02,,11/21/2011,
8527,NJ,9.02,,11-3-2011,
8865,NJ,9.03,79200.0,09/16/2009,
7462,NJ,9.03,0.0,12-1-2010,
7726,NJ,9.03,69876.0,04/23/2010,
8876,NJ,9.03,67902.9,7-12-2010,
8872,NJ,9.03,60049.5,11/19/2010,
8022,NJ,9.03,66656.0,09/16/2010,
7424,NJ,9.03,74700.0,06/22/2009,
8020,NJ,9.03,0.0,11/18/2010,
8210,NJ,9.03,0.0,01/24/2011,
8840,NJ,9.03,72240.0,10-2-2009,
7719,NJ,9.03,67500.0,01/25/2010,
8302,NJ,9.03,64564.0,2-2-2010,
7836,NJ,9.03,61900.0,05/17/2010,
7924,NJ,9.03,85000.0,11/22/2010,
8610,NJ,9.03,73710.0,09/14/2010,
8822,NJ,9.03,,1-4-2012,
8822,NJ,9.03,0.0,02/20/2012,
7838,NJ,9.03,0.0,01/26/2012,
8057,NJ,9.03,0.0,11-3-2011,
7726,NJ,9.03,71100.0,03/30/2007,
8201,NJ,9.03,76692.0,06/18/2007,
8330,NJ,9.03,74949.0,06/25/2007,
8234,NJ,9.03,66528.0,10-1-2007,
8020,NJ,9.03,52867.0,8-10-2010,
8022,NJ,9.03,66656.0,7-8-2010,
8876,NJ,9.03,67902.9,03/25/2010,
8007,NJ,9.03,,05/18/2011,
8234,NJ,9.03,,06/14/2011,
8540,NJ,9.044,0.0,7-6-2011,
8087,NJ,9.065,0.0,06/22/2011,
8731,NJ,9.065,0.0,12/17/2013,
8501,NJ,9.065,0.0,6-1-2011,
8048,NJ,9.065,0.0,05/31/2011,
8701,NJ,9.065,0.0,9-6-2011,
7726,NJ,9.065,44237.2,5-6-2011,
7626,NJ,9.065,79700.25,09/26/2011,
7733,NJ,9.065,0.0,1-2-2013,
8701,NJ,9.065,0.0,12/26/2012,
7727,NJ,9.065,0.0,08/13/2013,
8854,NJ,9.065,0.0,04/23/2013,
8080,NJ,9.065,0.0,2-11-2013,
7730,NJ,9.065,0.0,5-8-2013,
7036,NJ,9.065,0.0,04/30/2013,
8721,NJ,9.065,0.0,08/28/2013,
8758,NJ,9.065,35807.0,10/25/2013,
7424,NJ,9.065,0.0,09/19/2013,
8527,NJ,9.065,35807.0,12-2-2013,
8234,NJ,9.065,35807.0,10/15/2013,
8204,NJ,9.065,35807.0,11/20/2013,
8759,NJ,9.065,41613.0,12/27/2013,
8088,NJ,9.065,35807.0,12-11-2013,
7080,NJ,9.065,0.0,07/27/2012,
8088,NJ,9.065,0.0,11/30/2011,
8501,NJ,9.065,0.0,08/29/2011,
8820,NJ,9.065,,06/28/2012,
7746,NJ,9.065,70000.0,11/30/2011,
7731,NJ,9.065,,1-11-2011,
8051,NJ,9.065,,01/25/2011,
8527,NJ,9.065,,07/22/2011,
8085,NJ,9.065,,10/20/2011,
8230,NJ,9.065,,12-8-2011,
8758,NJ,9.072,75255.0,12-2-2009,
8844,NJ,9.075,0.0,09/19/2011,
8844,NJ,9.075,0.0,10-11-2011,
8816,NJ,9.075,70956.0,07/21/2011,
8502,NJ,9.075,73366.0,02/25/2011,
8824,NJ,9.075,65043.0,09/19/2011,
8869,NJ,9.075,73359.0,11-9-2011,
8824,NJ,9.075,43333.0,12/29/2010,
8844,NJ,9.075,60698.0,09/22/2011,
8823,NJ,9.075,80550.0,09/16/2011,
8540,NJ,9.075,0.0,08/16/2012,
8540,NJ,9.075,0.0,1-5-2012,
8824,NJ,9.075,43333.0,12-8-2010,
8048,NJ,9.075,,03/17/2011,
8865,NJ,9.095,68289.0,08/17/2010,
8865,NJ,9.095,68289.0,06/16/2010,
8505,NJ,9.1,73400.0,06/19/2009,
8234,NJ,9.1,0.0,3-3-2009,
8234,NJ,9.1,64812.8,1-11-2008,
7726,NJ,9.1,80000.0,9-6-2007,
8822,NJ,9.1,70520.0,2-2-2010,
8816,NJ,9.1,67860.0,6-11-2010,
8077,NJ,9.1,0.0,12/28/2012,
8225,NJ,9.1,0.0,03/27/2013,
8234,NJ,9.1,0.0,4-4-2013,
8753,NJ,9.1,0.0,08/21/2013,
8003,NJ,9.1,0.0,06/21/2013,
8701,NJ,9.1,0.0,01/18/2012,
7830,NJ,9.1,76440.0,4-5-2006,
7822,NJ,9.1,71890.0,03/31/2006,
8330,NJ,9.1,66275.0,12/27/2005,
8088,NJ,9.1,76440.0,07/20/2006,
8562,NJ,9.1,76440.0,04/23/2007,
7860,NJ,9.1,73316.25,07/21/2006,
8094,NJ,9.1,75000.0,01/16/2008,
8530,NJ,9.1,82000.0,03/27/2008,
8062,NJ,9.1,79625.0,3-5-2008,
8515,NJ,9.1,49558.0,07/26/2011,
7960,NJ,9.106,105600.0,1-9-2008,
8015,NJ,9.12,76884.0,12/17/2010,
8080,NJ,9.12,80688.0,07/29/2009,
8752,NJ,9.12,70227.0,01/14/2010,
8801,NJ,9.12,0.0,10-7-2010,
8332,NJ,9.12,72000.0,12/18/2009,
8201,NJ,9.12,0.0,11/16/2012,
7645,NJ,9.12,0.0,09/17/2012,
7746,NJ,9.12,0.0,09/24/2012,
8831,NJ,9.12,0.0,12-7-2012,
8087,NJ,9.12,0.0,09/25/2012,
7508,NJ,9.12,0.0,12-10-2012,
8816,NJ,9.12,0.0,8-7-2012,
8527,NJ,9.12,0.0,6-10-2013,
8087,NJ,9.12,0.0,10/18/2012,
7826,NJ,9.12,0.0,11/28/2012,
8087,NJ,9.12,0.0,02/19/2013,
8087,NJ,9.12,0.0,01/30/2013,
7663,NJ,9.12,0.0,5-8-2013,
7033,NJ,9.12,0.0,4-1-2013,
7747,NJ,9.12,0.0,4-1-2013,
8234,NJ,9.12,0.0,02/27/2013,
7712,NJ,9.12,0.0,2-5-2013,
7747,NJ,9.12,0.0,09/25/2013,
8204,NJ,9.12,0.0,1-9-2013,
8004,NJ,9.12,0.0,01/28/2013,
8094,NJ,9.12,0.0,05/15/2013,
8753,NJ,9.12,0.0,05/15/2013,
8731,NJ,9.12,0.0,06/25/2013,
7508,NJ,9.12,,09/19/2012,
7663,NJ,9.12,,10-10-2012,
7746,NJ,9.12,,8-8-2012,
8831,NJ,9.12,,10-10-2012,
7058,NJ,9.12,0.0,4-3-2013,
8205,NJ,9.12,0.0,05/14/2013,
7054,NJ,9.12,0.0,08/16/2013,
8861,NJ,9.12,35274.0,04/30/2013,
8527,NJ,9.12,28972.8,7-10-2013,
8701,NJ,9.12,0.0,6-4-2012,
7726,NJ,9.12,0.0,07/18/2012,
7663,NJ,9.12,0.0,6-6-2012,
8831,NJ,9.12,0.0,02/27/2012,
8015,NJ,9.12,0.0,3-7-2012,
8022,NJ,9.12,0.0,06/13/2012,
8876,NJ,9.12,0.0,04/25/2012,
8505,NJ,9.12,0.0,03/30/2012,
8037,NJ,9.12,0.0,05/16/2012,
7470,NJ,9.12,0.0,3-2-2012,
8889,NJ,9.12,0.0,1-4-2012,
8540,NJ,9.12,0.0,03/21/2012,
8022,NJ,9.12,0.0,07/16/2013,
8079,NJ,9.12,0.0,1-11-2012,
8742,NJ,9.12,0.0,09/20/2011,
7652,NJ,9.12,0.0,12-8-2011,
8087,NJ,9.12,0.0,03/29/2012,
7652,NJ,9.12,72960.0,05/17/2005,
8823,NJ,9.12,72960.0,8-11-2005,
8318,NJ,9.12,62017.0,12/13/2005,
8318,NJ,9.12,63017.0,12/21/2005,
8801,NJ,9.12,52647.0,06/25/2010,
8080,NJ,9.12,,01/13/2012,
7727,NJ,9.12,,2-3-2012,
7461,NJ,9.12,,01/18/2012,
8087,NJ,9.12,,09/26/2012,
8330,NJ,9.12,,4-4-2012,
8724,NJ,9.12,,3-8-2012,
8610,NJ,9.12,,3-1-2012,
8724,NJ,9.12,,04/27/2012,
8757,NJ,9.12,,08/14/2012,
7731,NJ,9.12,,05/23/2012,
7675,NJ,9.12,,6-12-2012,
8758,NJ,9.12,,08/16/2012,
8514,NJ,9.12,,04/30/2012,
8807,NJ,9.12,,12/26/2012,
8724,NJ,9.12,,6-7-2012,
8723,NJ,9.12,,10/15/2012,
7045,NJ,9.12,,05/15/2012,
8330,NJ,9.12,,11-6-2012,
8753,NJ,9.12,,9-7-2012,
7727,NJ,9.12,,08/23/2012,
8857,NJ,9.12,61812.5,2-1-2011,
8722,NJ,9.12,,07/26/2011,
8755,NJ,9.135,67275.0,02/25/2010,
8805,NJ,9.156,0.0,11-5-2012,
7922,NJ,9.156,0.0,11/28/2012,
8012,NJ,9.156,0.0,01/15/2013,
7436,NJ,9.156,0.0,1-11-2013,
7480,NJ,9.156,0.0,3-4-2013,
7712,NJ,9.156,0.0,02/27/2013,
8736,NJ,9.156,0.0,07/24/2013,
8053,NJ,9.156,0.0,03/26/2013,
8088,NJ,9.156,0.0,5-3-2013,
8005,NJ,9.156,0.0,07/24/2013,
8873,NJ,9.156,0.0,07/24/2013,
8873,NJ,9.156,0.0,07/16/2013,
7821,NJ,9.156,0.0,07/17/2013,
7840,NJ,9.156,0.0,07/17/2013,
7075,NJ,9.156,64390.0,09/17/2013,
8723,NJ,9.156,47153.0,07/24/2013,
8873,NJ,9.156,43500.0,9-11-2013,
7646,NJ,9.156,47153.0,07/24/2013,
7440,NJ,9.156,,12-3-2012,
8820,NJ,9.156,,11-9-2012,
7410,NJ,9.158,62100.0,03/17/2011,
7882,NJ,9.165,0.0,12-1-2010,
7456,NJ,9.165,67275.0,11/17/2010,
8243,NJ,9.165,0.0,09/29/2011,
8243,NJ,9.165,0.0,09/29/2011,
8638,NJ,9.165,0.0,8-7-2013,
8807,NJ,9.165,52026.0,12-8-2010,
8302,NJ,9.165,41459.0,12/29/2010,
8318,NJ,9.165,48116.0,12/23/2010,
8844,NJ,9.165,44500.0,08/16/2011,
8816,NJ,9.165,70956.0,8-8-2011,
8816,NJ,9.165,45885.0,07/29/2011,
8844,NJ,9.165,67014.0,11/22/2011,
8514,NJ,9.165,50411.4,09/15/2010,
7461,NJ,9.165,47841.0,04/13/2010,
8867,NJ,9.165,74520.0,02/16/2010,
8724,NJ,9.165,0.0,10-7-2010,
8062,NJ,9.165,65840.0,01/28/2010,
7738,NJ,9.165,68922.0,2-8-2010,
8225,NJ,9.165,82687.5,08/17/2010,
7728,NJ,9.165,0.0,6-7-2012,
8088,NJ,9.165,0.0,08/13/2012,
8854,NJ,9.165,0.0,3-7-2013,
8512,NJ,9.165,0.0,11-2-2012,
8021,NJ,9.165,0.0,03/20/2013,
8221,NJ,9.165,0.0,04/17/2013,
7066,NJ,9.165,0.0,4-4-2013,
8730,NJ,9.165,0.0,11/19/2013,
8902,NJ,9.165,19247.0,11-8-2013,
8094,NJ,9.165,0.0,10/15/2012,
8098,NJ,9.165,0.0,01/30/2013,
8854,NJ,9.165,0.0,11-6-2012,
7712,NJ,9.165,0.0,4-4-2012,
7753,NJ,9.165,0.0,05/24/2012,
8005,NJ,9.165,0.0,04/17/2012,
8210,NJ,9.165,0.0,3-7-2012,
8087,NJ,9.165,0.0,05/22/2012,
8094,NJ,9.165,0.0,06/19/2012,
8540,NJ,9.165,0.0,02/15/2013,
8094,NJ,9.165,0.0,1-11-2012,
8005,NJ,9.165,0.0,1-6-2012,
8724,NJ,9.165,0.0,02/17/2012,
8330,NJ,9.165,0.0,01/22/2013,
7747,NJ,9.165,0.0,5-3-2012,
7005,NJ,9.165,0.0,03/15/2012,
8075,NJ,9.165,0.0,2-10-2012,
8332,NJ,9.165,0.0,4-5-2012,
8022,NJ,9.165,0.0,06/21/2011,
8054,NJ,9.165,0.0,10/18/2011,
8015,NJ,9.165,0.0,10/24/2011,
8831,NJ,9.165,0.0,11-2-2011,
8750,NJ,9.165,0.0,4-2-2012,
8844,NJ,9.165,0.0,01/17/2012,
7866,NJ,9.165,0.0,01/20/2012,
8069,NJ,9.165,0.0,11/30/2011,
8084,NJ,9.165,0.0,7-6-2012,
8016,NJ,9.165,0.0,10/28/2011,
8005,NJ,9.165,0.0,12/19/2011,
7719,NJ,9.165,0.0,07/25/2013,
7077,NJ,9.165,0.0,10/27/2011,
8008,NJ,9.165,77902.0,07/27/2007,
8302,NJ,9.165,41459.0,10/19/2010,
7882,NJ,9.165,43884.78,8-10-2010,
7461,NJ,9.165,47841.0,3-2-2010,
8318,NJ,9.165,48116.0,11/16/2010,
8514,NJ,9.165,50411.4,3-2-2010,
8807,NJ,9.165,52026.0,09/30/2010,
8724,NJ,9.165,52026.0,07/20/2010,
7456,NJ,9.165,67275.0,05/20/2010,
8068,NJ,9.165,,1-10-2012,
8330,NJ,9.165,,01/16/2012,
8759,NJ,9.165,,04/19/2012,
8724,NJ,9.165,,03/30/2012,
8085,NJ,9.165,,1-3-2012,
8759,NJ,9.165,,5-11-2012,
8087,NJ,9.165,,9-7-2012,
8722,NJ,9.165,,4-6-2012,
8724,NJ,9.165,,4-12-2012,
8527,NJ,9.165,,10/17/2012,
7946,NJ,9.165,,08/20/2012,
8724,NJ,9.165,,5-10-2012,
8088,NJ,9.165,,08/27/2012,
8807,NJ,9.165,,8-1-2012,
8691,NJ,9.165,,08/16/2012,
8003,NJ,9.165,55906.5,1-5-2011,
8534,NJ,9.165,50866.0,1-7-2011,
8536,NJ,9.165,62250.0,07/21/2011,
8724,NJ,9.165,52026.0,03/14/2011,
7936,NJ,9.165,45885.0,07/29/2011,
8731,NJ,9.165,44850.0,11/28/2011,
8753,NJ,9.165,,6-7-2011,
8230,NJ,9.165,,09/29/2011,
8230,NJ,9.165,,09/29/2011,
8081,NJ,9.165,,07/27/2011,
7731,NJ,9.165,,6-3-2011,
8527,NJ,9.165,,11/30/2011,
7822,NJ,9.165,,09/29/2011,
8822,NJ,9.165,,11/30/2011,
8722,NJ,9.165,,09/29/2011,
8551,NJ,9.18,68749.0,04/20/2007,
7762,NJ,9.18,74800.0,07/17/2007,
8204,NJ,9.18,70145.0,11/19/2007,
8322,NJ,9.18,74817.0,7-9-2008,
8803,NJ,9.18,75735.0,08/20/2008,
7444,NJ,9.18,75000.0,06/15/2009,
8831,NJ,9.18,0.0,11/15/2012,
7740,NJ,9.18,0.0,11/20/2012,
8759,NJ,9.18,0.0,05/23/2013,
7724,NJ,9.18,0.0,6-12-2013,
7424,NJ,9.18,0.0,03/18/2013,
8016,NJ,9.18,0.0,01/16/2013,
7055,NJ,9.18,0.0,2-5-2013,
8015,NJ,9.18,0.0,03/21/2013,
8826,NJ,9.18,71440.0,10/25/2007,
7631,NJ,9.18,78020,1-8-2009,
8016,NJ,9.18,0.0,09/17/2012,
7005,NJ,9.18,72157.8,10/14/2005,
8527,NJ,9.18,72129.0,8-2-2005,
8527,NJ,9.18,71604.0,10-4-2005,
8753,NJ,9.18,72154.0,11/30/2005,
8201,NJ,9.18,70009.0,07/27/2006,
7723,NJ,9.18,74491.0,04/20/2007,
8530,NJ,9.18,73480.0,10-12-2006,
7848,NJ,9.18,75825.0,08/31/2006,
8837,NJ,9.18,,06/28/2012,
8527,NJ,9.18,,01/23/2012,
7882,NJ,9.18,,4-4-2012,
7730,NJ,9.18,,11/15/2012,
8527,NJ,9.18,,11-6-2012,
8091,NJ,9.18,,08/24/2012,
7731,NJ,9.18,,08/13/2012,
8225,NJ,9.2,71300.0,9-1-2009,
7976,NJ,9.2,91600.0,5-4-2010,
8203,NJ,9.2,71300.0,9-10-2009,
7501,NJ,9.2,0.0,03/28/2013,
8225,NJ,9.2,0.0,07/15/2011,
8344,NJ,9.2,0.0,6-8-2011,
8087,NJ,9.2,0.0,4-8-2011,
7716,NJ,9.2,0.0,10/26/2011,
7059,NJ,9.2,0.0,09/30/2011,
8062,NJ,9.2,63301.0,11/17/2010,
7728,NJ,9.2,59340.0,7-8-2011,
8361,NJ,9.2,57172.5,04/22/2010,
8241,NJ,9.2,44941.0,07/29/2010,
7481,NJ,9.2,50140.0,05/24/2010,
7746,NJ,9.2,69230.0,09/15/2010,
8558,NJ,9.2,65066.97,02/24/2011,
8223,NJ,9.2,73600.0,2-11-2008,
8610,NJ,9.2,83066.0,6-5-2008,
7731,NJ,9.2,73600.0,09/20/2007,
8016,NJ,9.2,78400.0,01/16/2008,
8857,NJ,9.2,76800.0,04/17/2008,
8037,NJ,9.2,73255.0,1-8-2009,
8094,NJ,9.2,0.0,5-3-2013,
8302,NJ,9.2,0.0,11-3-2010,
8302,NJ,9.2,0.0,3-1-2011,
8036,NJ,9.2,0.0,11/22/2010,
8322,NJ,9.2,0.0,11-3-2010,
7005,NJ,9.2,0.0,12-3-2010,
8332,NJ,9.2,0.0,5-5-2011,
8054,NJ,9.2,0.0,03/16/2011,
8089,NJ,9.2,75716.0,3-3-2010,
8724,NJ,9.2,67963.87,12-4-2009,
8096,NJ,9.2,72000.0,11/18/2009,
8215,NJ,9.2,75323.1,11/16/2009,
8215,NJ,9.2,51000.0,07/27/2010,
8550,NJ,9.2,67903.0,01/14/2010,
8550,NJ,9.2,75323.0,03/17/2010,
8053,NJ,9.2,62560.0,3-3-2010,
7035,NJ,9.2,65320.0,8-5-2010,
8736,NJ,9.2,0.0,06/19/2012,
8876,NJ,9.2,0.0,02/25/2013,
7724,NJ,9.2,0.0,1-10-2013,
8824,NJ,9.2,0.0,3-6-2013,
7758,NJ,9.2,0.0,02/29/2012,
7869,NJ,9.2,0.0,12/16/2011,
7753,NJ,9.2,0.0,2-12-2013,
7410,NJ,9.2,0.0,11/17/2011,
8753,NJ,9.2,0.0,12-2-2013,
8054,NJ,9.2,0.0,11-9-2011,
8854,NJ,9.2,0.0,01/18/2012,
8801,NJ,9.2,0.0,6-5-2012,
7722,NJ,9.2,0.0,10/19/2011,
7006,NJ,9.2,0.0,8-4-2011,
7719,NJ,9.2,0.0,11/17/2011,
7860,NJ,9.2,79716.0,3-4-2008,
7302,NJ,9.2,80085.0,3-4-2008,
7825,NJ,9.2,82800,11/26/2003,
8241,NJ,9.2,44941.0,3-2-2010,
8036,NJ,9.2,45540.0,08/25/2010,
7481,NJ,9.2,50140.0,03/17/2010,
8322,NJ,9.2,50500.0,09/30/2010,
8302,NJ,9.2,53000.0,06/16/2010,
7005,NJ,9.2,61450.0,09/30/2010,
8062,NJ,9.2,63301.0,10/26/2010,
7746,NJ,9.2,69230.0,4-5-2010,
8619,NJ,9.2,,02/14/2012,
7882,NJ,9.2,,1-6-2012,
8753,NJ,9.2,,02/17/2012,
8758,NJ,9.2,,1-11-2012,
8724,NJ,9.2,,01/31/2012,
8731,NJ,9.2,,05/15/2012,
7480,NJ,9.2,,11/20/2012,
7480,NJ,9.2,,05/22/2012,
7748,NJ,9.2,59000.0,5-3-2011,
8833,NJ,9.2,66240.0,11-3-2011,
8759,NJ,9.2,51060.0,09/30/2011,
8527,NJ,9.2,,01/18/2011,
8527,NJ,9.2,,01/24/2011,
