Zipcode,State,Size,Cost,Date,Latitude,Longitude,Solar Radiation - Annual Average (kWh/m2/day),County,INCITS,Cost/size,Annual generated kWh
97022,OR,5;04,27010,7-1-2012,45.34,-122.66,3;25,Clackamas,41005,5359;126984,32670;4918
97113,OR,5;04,23820,7-1-2012,45.47,-122.37,3;6,Washington,55131,4726;190476,36188;85246
97124,OR,5;04,25074,7-1-2012,45.44,-122.96,3;6,Washington,55131,4975,36188;85246
97701,OR,5;04,29600,08/19/2010,45.44,-122.96,3;49,Deschutes,41017,5873;015873,35083;08197
97212,OR,5;04,,12/15/2010,45.55,-122.81,3;49,Multnomah,41051,0,35083;08197
97007,OR,5;04,,7-8-2011,45.55,-122.81,3;37,Washington,55131,0,33876;78689
97266,OR,5;04,,04/29/2011,45.46,-122.55,3;32,Multnomah,41051,0,33374;16393
97030,OR,5;04,,02/25/2011,45.51,-122.55,4;35,Multnomah,41051,0,43728;19672
97045,OR,5;04,,6-7-2011,45.61,-121.58,3;4,Clackamas,41005,0,34178;36066
97070,OR,5;04,,4-11-2011,45.44,-122.61,5;68,Clackamas,41005,0,57097;96721
97123,OR,5;04,,05/24/2011,44.10,-120.66,3;35,Washington,55131,0,33675;7377
97203,OR,5;04,,2-8-2011,45.54,-122.64,4;35,Multnomah,41051,0,43728;19672
97229,OR,5;04,,01/25/2011,45.61,-121.58,3;92,Washington,55131,0,39405;63934
97302,OR,5;04,,12/21/2010,44.63,-123.27,5;66,Marion,54049,0,56896;91803
97305,OR,5;04,,01/14/2011,44.07,-121.25,5;68,Marion,54049,0,57097;96721
97801,OR,5;04,35280,11-12-2009,44.10,-120.66,3;92,Umatilla,41059,7000,39405;63934
97383,OR,5;04,25704,6-10-2013,44.63,-123.27,5;76,Marion,54049,5100,57902;16393
97701,OR,5;04,29600,08/19/2010,43.98,-121.27,3;92,Deschutes,41017,5873;015873,39405;63934
97338,OR,5;06,20493,7-1-2012,44.68,-122.76,3;93,Polk,55095,4050,39662;93443
97753,OR,5;06,16880,7-1-2012,44.62,-123.13,4;67,Crook,56011,3335;968379,47131;27322
97006,OR,5;06,,7-6-2011,45.60,-121.37,3;93,Washington,55131,0,39662;93443
97006,OR,5;06,,5-6-2011,44.62,-123.13,5;76,Washington,55131,0,58131;93443
97045,OR,5;06,,08/18/2011,43.98,-121.27,3;35,Clackamas,41005,0,33809;37158
97045,OR,5;06,,07/14/2011,45.54,-122.67,3;83,Clackamas,41005,0,38653;69945
97062,OR,5;06,,07/14/2011,44.82,-122.85,3;83,Washington,55131,0,38653;69945
97089,OR,5;06,,05/19/2011,44.82,-122.85,3;71,0,0,0,37442;61749
97113,OR,5;06,,8-9-2011,45.26,-123.02,3;9,Washington,55131,0,39360;16393
97116,OR,5;06,,07/21/2011,44.84,-123.08,4;78,Washington,55131,0,48241;43169
97124,OR,5;06,,09/30/2011,45.30,-117.09,3;56,Washington,55131,0,35928;76503
97211,OR,5;06,,09/19/2011,45.45,-122.79,5;66,Multnomah,41051,0,57122;69945
97302,OR,5;06,,7-6-2011,44.07,-121.25,5;66,Marion,54049,0,57122;69945
97322,OR,5;06,,09/21/2011,44.07,-121.25,3;92,0,0,0,39562;01093
97503,OR,5;06,24035,1-6-2014,44.52,-122.81,5;66,Jackson,55053,4750,57122;69945
97221,OR,5.085,,11/23/2005,44.07,-121.25,5;66,Multnomah,41051,0,57404926;23
97031,OR,5;1,22016,7-1-2012,44.07,-121.25,3;35,Hood River,41027,4316;862745,34076;63934
97351,OR,5;1,20655,7-1-2012,45.51,-122.64,5;76,Polk,55095,4050,58591;47541
97526,OR,5;1,22560,7-1-2012,42.15,-122.53,5;33,Josephine,41033,4423;529412,54217;45902
97530,OR,5;13,22145,7-1-2012,44.66,-119.78,5;76,Jackson,55053,4316;764133,58936;13115
97229,OR,5;16,26884,7-1-2012,43.98,-121.27,5;99,Washington,55131,5210;077519,61647;90164
97230,OR,5;16,26884,7-1-2012,42.31,-122.07,5;6,Multnomah,41051,5210;077519,57634;09836
97045,OR,5;16,,12-5-2011,44.22,-119.13,3;35,Clackamas,41005,0,34477;54098
97060,OR,5;16,,08/18/2011,45.34,-122.29,3;58,Multnomah,41051,0,36844;65574
97070,OR,5;16,,08/15/2011,45.52,-123.04,3;54,Clackamas,41005,0,36432;98361
97115,OR,5;16,,10-7-2011,45.58,-122.91,5;66,Yamhill,41071,0,58251;60656
97127,OR,5;16,,12/30/2011,44.07,-121.25,3;35,Yamhill,41071,0,34477;54098
97202,OR,5;16,,08/25/2011,45.54,-122.64,3;57,Multnomah,41051,0,36741;7377
97229,OR,5;16,,11-7-2011,45.44,-122.88,3;37,Washington,55131,0,34683;37705
97229,OR,5;16,,8-12-2011,45.46,-122.55,3;24,Washington,55131,0,33345;44262
97230,OR,5;16,,11/22/2011,45.50,-122.43,3;45,Multnomah,41051,0,35506;72131
97381,OR,5;16,,12/20/2011,45.32,-122.52,3;58,Marion,54049,0,36844;65574
97222,OR,5;16,,11/18/2010,45.30,-122.78,3;6,Clackamas,41005,0,37050;4918
97527,OR,5;17,17321,7-7-2011,45.44,-122.96,3;38,Josephine,41033,3350;290135,34853;71038
97305,OR,5;17,,11/22/2010,45.61,-122.74,3;49,Marion,54049,0,35988;00273
97111,OR,5;17,,12/15/2011,45.55,-122.81,3;85,Yamhill,41071,0,39700;23224
97202,OR,5;17,,12/16/2011,44.90,-123.06,3;78,Multnomah,41051,0,38978;40984
97229,OR,5;17,,11/21/2011,45.01,-122.91,4;98,Washington,55131,0,51352;5082
97239,OR,5;17,,12/13/2011,45.73,-118.79,3;84,0,0,0,39597;11475
97303,OR,5;17,,12/27/2011,44.81,-122.72,5;66,Marion,54049,0,58364;49727
97113,OR,5;17,,4-1-2011,44.07,-121.25,3;85,Washington,55131,0,39700;23224
97236,OR,5;17,,02/22/2011,44.92,-123.34,5;67,Multnomah,41051,0,58467;61475
97527,OR,5;17,17321,7-7-2011,44.23,-121.01,3;57,Josephine,41033,3350;290135,36812;94262
97031,OR,5;17,23064;6,05/24/2012,45.52,-122.85,3;57,Hood River,41027,4461;237911,36812;94262
97756,OR,5;25,24937;5,2-4-2014,45.52,-122.85,3;45,Deschutes,41017,4750,36126;02459
97031,OR,5;25,24937;5,12/23/2013,45.32,-122.52,3;45,Hood River,41027,4750,36126;02459
97333,OR,5;28,,12/17/2012,45.32,-122.52,3;51,Benton,53005,0,36964;32787
97352,OR,5;28,27163;5,10-8-2012,45.36,-122.75,3;38,Marion,54049,5144;602273,35595;27869
97377,OR,5;28,,12-3-2012,45.42,-122.45,0,Linn,41043,0,0
97005,OR,5;28,27509,7-1-2012,0,0,3;58,Washington,55131,5210;037879,37701;5082
97006,OR,5;28,27509,7-1-2012,45.52,-123.04,3;58,Washington,55131,5210;037879,37701;5082
97039,OR,5;28,24467,7-1-2012,45.55,-123.15,3;54,Sherman,48421,4633;901515,37280;2623
97201,OR,5;28,27509,7-1-2012,45.58,-122.91,3;33,Multnomah,41051,5210;037879,35068;72131
97202,OR,5;28,24288,7-1-2012,45.57,-122.62,3;85,Multnomah,41051,4600,40544;91803
97306,OR,5;28,25080,7-1-2012,44.90,-123.06,3;92,Marion,54049,4750,41282;09836
97504,OR,5;28,23652,7-1-2012,44.63,-123.00,0,Jackson,55053,4479;545455,0
97537,OR,5;28,57420,7-1-2012,0,0,5;33,Jackson,55053,10875,56131;01639
97701,OR,5;28,28958,7-1-2012,42.56,-122.92,3;47,Deschutes,41017,5484;469697,36543;08197
97701,OR,5;28,22979,7-1-2012,45.49,-122.72,4;35,Deschutes,41017,4352;083333,45810;4918
97039,OR,5;28,42000,5-12-2012,45.61,-121.58,3;86,Sherman,48421,7954;545455,40650;22951
97220,OR,5;28,26928,5-1-2013,44.83,-123.20,5;15,Multnomah,41051,5100,54235;40984
97760,OR,5;28,26928,7-8-2013,42.53,-123.34,5;58,Deschutes,41017,5100,58763;80328
97213,OR,5;28,26928,3-1-2013,42.18,-123.04,3;49,Multnomah,41051,5100,36753;70492
97828,OR,5;28,37800,7-6-2011,45.55,-122.81,3;25,Wallowa,41063,7159;090909,34226;22951
97333,OR,5;28,26268,12/17/2012,45.54,-122.50,3;45,Benton,53005,4975,36332;45902
97321,OR,5;28,26928,5-1-2013,45.32,-122.52,3;21,Linn,41043,5100,33804;98361
97352,OR,5;28,27163;5,10-8-2012,45.52,-122.35,3;58,Marion,54049,5144;602273,37701;5082
97330,OR,5;28,26125,01/17/2014,45.30,-122.78,3;71,Benton,53005,4947;916667,39070;55738
97754,OR,5;28,25080,9-10-2013,45.26,-123.02,3;76,Crook,56011,4750,39597;11475
97206,OR,5;39,28742,7-1-2012,45.24,-123.11,3;37,Multnomah,41051,5332;467532,36229;34153
97627,OR,5;4,,12/17/2009,45.47,-122.64,3;49,Klamath,41035,0,37589;01639
97828,OR,5;4,37800,7-6-2011,45.55,-122.81,3;49,Wallowa,41063,7000,37589;01639
97838,OR,5;4,31860,04/13/2011,45.55,-122.81,3;25,Umatilla,41059,5900,35004;09836
97838,OR,5;4,31860,04/13/2011,45.54,-122.50,3;83,Umatilla,41059,5900,41250;98361
97128,OR,5;46,24574,7-1-2012,44.95,-122.71,3;4,Yamhill,41071,4500;732601,37026;55738
97223,OR,5;46,,8-2-2011,45.44,-122.61,5;24,Washington,55131,0,57064;45902
97223,OR,5;46,,6-10-2011,42.37,-123.39,3;78,Washington,55131,0,41164;81967
97038,OR,5;46,,5-10-2011,45.01,-122.91,3;72,Clackamas,41005,0,40511;40984
97140,OR,5;46,,2-8-2011,45.29,-123.22,3;37,Washington,55131,0,36699;85246
97203,OR,5;46,,3-3-2011,45.47,-122.64,3;49,Multnomah,41051,0,38006;67213
97229,OR,5;46,,01/25/2011,45.55,-122.81,3;42,Washington,55131,0,37244;36066
97031,OR,5;46,21007,8-1-2012,45.48,-122.69,0,Hood River,41027,3847;435897,0
97330,OR,5;52,,12-11-2012,0,0,3;79,Benton,53005,0,41727;27869
97009,OR,5;52,39744,7-1-2012,45.01,-123.01,3;58,Clackamas,41005,7200,39415;21311
97124,OR,5;52,27600,7-1-2012,45.52,-123.04,3;31,Washington,55131,5000,36442;55738
97124,OR,5;52,28759,7-1-2012,45.46,-122.49,5;24,Washington,55131,5209;963768,57691;54098
97229,OR,5;52,28656,7-1-2012,42.37,-123.39,4;35,Washington,55131,5191;304348,47892;78689
97333,OR,5;52,32363,11/23/2010,45.61,-121.58,5;67,Benton,53005,5862;862319,62425;77049
97007,OR,5;52,,09/15/2011,44.26,-121.22,4;35,Washington,55131,0,47892;78689
97007,OR,5;52,,8-9-2011,45.61,-121.58,3;97,Washington,55131,0,43709;04918
97023,OR,5;52,,08/15/2011,44.46,-123.34,3;87,Clackamas,41005,0,42608;06557
97023,OR,5;52,,05/18/2011,44.75,-123.04,3;96,Clackamas,41005,0,43598;95082
97027,OR,5;52,,08/22/2011,44.45,-123.10,3;52,Clackamas,41005,0,38754;62295
97045,OR,5;52,,8-11-2011,45.49,-122.80,3;57,Clackamas,41005,0,39305;11475
97071,OR,5;52,,06/28/2011,45.52,-122.85,5;2,Marion,54049,0,57251;14754
97080,OR,5;52,,04/29/2011,45.41,-120.79,3;42,Multnomah,41051,0,37653;63934
97086,OR,5;52,,08/15/2011,45.50,-122.69,3;37,0,0,0,37103;14754
97115,OR,5;52,,09/30/2011,45.47,-122.64,3;9,Yamhill,41071,0,42938;36066
97116,OR,5;52,,7-11-2011,44.84,-123.08,5;35,Washington,55131,0,58902;62295
97123,OR,5;52,,08/15/2011,42.33,-122.79,5;31,Washington,55131,0,58462;22951
97132,OR,5;52,,8-2-2011,42.54,-123.10,5;66,Yamhill,41071,0,62315;67213
97133,OR,5;52,,09/30/2011,44.07,-121.25,5;66,Washington,55131,0,62315;67213
97206,OR,5;52,,10-4-2011,44.07,-121.25,5;2,Multnomah,41051,0,57251;14754
97222,OR,5;52,,10/17/2011,45.41,-120.79,3;32,Clackamas,41005,0,36552;65574
