Zipcode,State,Size,Cost,Date,Latitude,Longitude,Solar Radiation - Annual Average (kWh/m2/day),County,INCITS,Cost/size,Annual generated kWh
5602,VT,1;17,4705;36,10-8-2004,43.45,-72.49,3;79,Washington,55131,4021;675214,8844;368852
5077,VT,1;19,11396,05/16/2008,43.60,-72.97,3;7,Orange,51137,9576;470588,8781;939891
5301,VT,1;19,9702,10-12-2007,44.26,-72.57,3;75,Windham,50025,8152;941176,8900;614754
5201,VT,1;2,18150,08/23/2004,43.88,-72.50,3;65,Bennington,50003,15125,8736;065574
5766,VT,1;2,11470,09/28/2006,42.86,-72.57,3;91,Addison,50001,9558;333333,9358;360656
5401,VT,1;2,10170;2,02/13/2004,42.87,-73.18,3;77,Chittenden,50007,8475;166667,9023;278689
5151,VT,1;2,17820,06/28/2010,44.00,-73.15,3;66,Windsor,50027,14850,8760
5070,VT,1;2,9976;7,1-8-2010,44.48,-73.22,3;77,Orange,51137,8313;916667,9023;278689
5676,VT,1.248,12447,1-11-2007,43.36,-72.51,3;84,Washington,55131,9;973557692,9558452;459
5445,VT,1;26,14400,10-12-2007,43.83,-72.37,3;79,Chittenden,50007,11428;57143,9524;704918
5652,VT,1;26,10017;22,01/25/2008,44.33,-72.75,3;77,Lamoille,50015,7950;174603,9474;442623
5664,VT,1;26,9622,10-12-2011,44.30,-73.25,3;91,Washington,55131,7636;507937,9826;278689
5142,VT,1.265,10834,2-8-2007,44.70,-72.55,3;79,Windsor,50027,8;564426877,9562501;366
5443,VT,1;3,10525,5-7-2009,44.16,-72.67,3;91,Addison,50001,8096;153846,10138;22404
5735,VT,1;32,11000,7-12-2007,43.38,-72.62,3;73,Rutland,50021,8333;333333,9820;295082
5494,VT,1;32,17090,06/26/2008,44.13,-73.08,3;89,Chittenden,50007,12946;9697,10241;54098
5363,VT,1;32,15523;9,4-8-2005,43.62,-73.18,3;77,Windham,50025,11760;5303,9925;606557
5753,VT,1;32,17321,3-1-2007,44.62,-73.02,3;86,Addison,50001,13121;9697,10162;55738
5443,VT,1.344,13054;33,09/19/2010,42.86,-72.87,3;91,Addison,50001,9;713043155,10481363;93
5701,VT,1;36,12420;21,07/24/2008,44.00,-73.15,3;71,Rutland,50021,9132;507353,10063;62842
