Zipcode,State,Size,Cost,Date,Latitude,Longitude,Solar Radiation - Annual Average (kWh/m2/day),County,INCITS,Cost/Size,Annual generated kWh
19880,DE,40;5,,9-6-2012,38.64,-75.61,0,0,0,0,0
19973,DE,40;5,243000,6-1-2010,39.67,-75.75,4;15,Sussex,51183,6000,335231;5574
19973,DE,40;5,56358,6-6-2011,38.45,-75.22,4;15,Sussex,51183,1391;555556,335231;5574
19933,DE,41;86,,12/31/2010,39.73,-75.53,4;16,Sussex,51183,0,347323;6284
19956,DE,42,500000,4-4-2007,39.73,-75.53,4;18,Sussex,51183,11904;7619,350160;6557
19973,DE,42;57,,09/29/2014,39.73,-75.53,4;15,Sussex,51183,0,352365;6148
19707,DE,42;58,344400,1-9-2009,39.73,-75.53,4;05,New Castle,10003,8088;304368,343955;6557
19805,DE,42;7,347520,12/29/2009,38.69,-75.38,4;1,New Castle,10003,8138;641686,349183;3333
19971,DE,43;35,,01/16/2013,39.78,-75.68,4;13,Sussex,51183,0,357092;6639
19963,DE,43;52,,08/17/2012,39.73,-75.53,4;12,Sussex,51183,0,357625;0055
19968,DE,45,,04/24/2013,0,0,4;13,Sussex,51183,0,370684;4262
19901,DE,46;53,,09/14/2012,38.64,-75.61,4;13,Kent,48263,0,383287;6967
19805,DE,46;7,508116,04/27/2006,38.64,-75.61,4;1,New Castle,10003,10880;42827,381893;7158
19709,DE,47;52,,1-2-2013,38.74,-75.60,4;11,New Castle,10003,0,389547;1475
19958,DE,48,423207,10-4-2007,38.55,-75.57,4;17,Sussex,51183,8816;8125,399226;2295
19720,DE,48,384000,05/16/2008,38.64,-75.61,4;09,New Castle,10003,8000,391567;2131
19904,DE,48;02,,10/16/2012,39.78,-75.68,4;08,Kent,48263,0,390772;5902
19904,DE,48;02,,10/16/2012,39.73,-75.53,4;08,Kent,48263,0,390772;5902
19904,DE,48;02,,10/16/2012,38.70,-75.09,4;08,Kent,48263,0,390772;5902
19904,DE,48;02,,10/16/2012,38.91,-75.43,4;08,Kent,48263,0,390772;5902
19977,DE,48;88,,03/19/2013,38.77,-75.31,4;12,Kent,48263,0,401670;7322
19801,DE,49;28,,08/27/2014,39.15,-75.51,4;11,New Castle,10003,0,403974;8197
19975,DE,49;35,,4-12-2012,39.73,-75.53,4;18,Sussex,51183,0,411438;7705
19971,DE,49;35,63120,08/28/2013,39.45,-75.71,4;13,Sussex,51183,1279;027356,406517;2541
19939,DE,49;5,,07/31/2013,38.76,-75.17,4;17,Sussex,51183,0,411702;0492
