Zipcode,State,Size,Cost,Date,Latitude,Longitude,Solar Radiation - Annual Average (kWh/m2/day),County,INCITS,Cost/size,Annual generated kWh
61032,IL,2;72,22265,1-6-2009,41.74,-87.97,3;76,0,17177,8185;661765,20398;51366
61455,IL,2;72,24135,12/17/2009,0,0,0,Cook,0,8873;161765,0
60068,IL,2;73,28260,01/14/2010,41.61,-87.85,3;71,Jackson,27031,10351;64835,20201;2541
62711,IL,2;76,14900,03/21/2012,41.74,-87.97,3;76,Du Page,0,5398;550725,20698;4918
60614,IL,2;76,24924,06/15/2012,0,0,0,0,27031,9030;434783,0
60565,IL,2.778,21382,08/20/2010,40.69,-89.79,4;02,Woodford,0,7;696904248,22274095;08
60523,IL,2;8,25848,7-9-2008,41.98,-88.69,3;73,Madison,0,9231;428571,20830;92896
60601,IL,2;8,36512,8-1-2007,0,0,0,Peoria,27031,13040,0
61801,IL,2;8,30119,11/26/2008,41.83,-87.68,3;7,Will,39021,10756;78571,20663;38798
60457,IL,2;8,29900,4-7-2008,37.72,-89.21,4;25,Franklin,27031,10678;57143,23734;97268
61244,IL,2;8,18900,12-4-2010,41.86,-88.06,3;73,Tazewell,17161,6750,20830;92896
62002,IL,2;8,28550,8-11-2010,0,0,0,Stephenson,51113,10196;42857,0
60098,IL,2;8,8558;96,03/22/2010,40.71,-89.27,3;96,Cook,0,3056;771429,22115;40984
61084,IL,2;8,21226,01/14/2010,38.90,-90.15,4;32,Rock Island,17141,7580;714286,24125;90164
61053,IL,2;8,21895,2-4-2010,40.75,-89.71,3;99,Jo Daviess,51035,7819;642857,22282;95082
60657,IL,2;82,21280,12/22/2011,41.49,-87.83,3;7,Cook,27031,7546;099291,20810;98361
60062,IL,2;82,25660,08/17/2010,37.90,-88.92,4;25,Peoria,27031,9099;29078,23904;5082
60612,IL,2;85,37230,8-1-2007,40.69,-89.43,3;97,Winnebago,27031,13063;15789,22567;17213
61068,IL,2;86,30000,11/28/2007,42.38,-89.82,3;78,Cook,17141,10489;51049,21562;52459
61081,IL,2;86,33000,03/18/2008,41.83,-87.68,3;67,Du Page,17195,11538;46154,20935;04372
61802,IL,2;87,26796,12-11-2007,41.48,-90.48,4;04,0,39021,9336;585366,23126;24044
61477,IL,2;88,16934;04,9-1-2012,42.31,-90.22,3;88,Cook,42057,5879;875,22287;7377
60008,IL,2;88,19853,06/21/2012,42.04,-87.68,3;68,Jo Daviess,27031,6893;402778,21138;88525
60622,IL,2;88,22950,11/14/2011,40.74,-89.60,3;98,Cook,27031,7968;75,22862;16393
60563,IL,2;88,55141,12/31/1999,42.27,-89.06,3;78,Stephenson,0,19146;18056,21713;31148
60192,IL,2;88,25428,06/30/2003,41.84,-87.79,3;71,Mcdonough,27031,8829;166667,21311;21311
61063,IL,2;88,34206,10/15/2000,41.79,-87.95,3;75,0,55139,11877;08333,21540;98361
